-0.000832497	5.51E-06	-0.00211109	-0.000650385	-0.0331982	0.00510649	2.52E-06	0.0275714	0.0301233	0.0288438	0.0379844	0.0306648	-0.00063642	0.0059793	2.82E-05	0.00245744	0.00013482	0.007367	-0.00109256	0.00128001	-0.00175154	-2.86E-07	0.000332661
-0.00465735	1.51E-05	-0.00251283	-0.00492406	-0.0396171	0.0141275	-2.68E-06	0.0295734	0.0360126	0.0314436	0.0306648	0.134009	9.17E-06	0.00710199	-9.60E-06	-0.00070059	0.00834804	0.0123455	0.00232574	0.00429346	-0.00179835	-2.20E-07	0.000342141
0.00131597	1.20E-06	1.72E-05	0.000132821	-0.00633844	-0.00158464	4.20E-06	9.12E-05	-0.00223739	-0.00220594	-0.00063642	9.17E-06	0.0145254	0.00509618	0.00644877	-4.44E-05	0.00135661	0.000326422	-0.00322506	0.000219546	0.000471708	-3.83E-08	-0.000133734
0.00121349	8.22E-07	-0.000136473	0.00120382	-0.0135726	-0.00145837	4.24E-06	0.00345414	0.00664996	0.00526084	0.0059793	0.00710199	0.00509618	0.0191659	0.00557535	0.000230163	0.00113952	-0.00383105	0.000673836	0.000734558	0.000730251	4.60E-07	0.000198563
0.00181722	2.68E-07	-0.000546987	-0.000578072	-0.0107552	0.00229363	7.16E-06	0.000270127	-0.000581512	-0.000815325	2.82E-05	-9.60E-06	0.00644877	0.00557535	0.00879023	-0.00136872	0.00102204	0.0017223	-0.00260558	0.000908956	0.000205411	2.59E-07	8.85E-05
0.000414921	2.54E-06	0.000416861	-0.000485076	0.00333075	-0.000176686	-5.34E-06	0.00126548	0.000478729	0.00153588	0.00245744	-0.00070059	-4.44E-05	0.000230163	-0.00136872	0.017694	-0.00189218	-0.00652822	-0.00763445	0.0016006	-0.00111611	6.49E-08	-0.000209997
-0.000212853	2.81E-06	-0.00165774	-0.00102282	-0.0128785	0.00923543	1.01E-05	-0.000500763	0.00411809	0.000564701	0.00013482	0.00834804	0.00135661	0.00113952	0.00102204	-0.00189218	0.0143479	-0.00287761	0.00381647	-3.64E-05	0.000761455	-1.44E-07	0.000326906
-0.00109946	5.30E-06	-0.000916336	-0.00181802	-0.00449426	-0.0125343	5.47E-06	0.00846371	0.00887149	0.00855851	0.007367	0.0123455	0.000326422	-0.00383105	0.0017223	-0.00652822	-0.00287761	0.0488086	0.00399784	-0.00450783	-0.002329	-2.80E-08	8.39E-05
0.00439123	-3.96E-06	-0.00218443	1.55E-05	-0.00992199	0.0184164	-4.18E-06	0.00250664	0.00402754	0.00463956	-0.00109256	0.00232574	-0.00322506	0.000673836	-0.00260558	-0.00763445	0.00381647	0.00399784	0.0763986	-0.0102292	-0.00329902	8.74E-07	0.000634334
-0.000262344	6.13E-07	-0.000205147	0.00121416	-0.00968914	0.00992679	3.22E-06	0.000195262	0.00295999	0.00012307	0.00128001	0.00429346	0.000219546	0.000734558	0.000908956	0.0016006	-3.64E-05	-0.00450783	-0.0102292	0.0377136	-0.00266751	8.52E-07	9.58E-05
-0.000610529	1.29E-06	-9.57E-05	-0.000137435	0.0021069	-0.000105823	-4.34E-07	-0.00200698	-0.00250647	-0.00197835	-0.00175154	-0.00179835	0.000471708	0.000730251	0.000205411	-0.00111611	0.000761455	-0.002329	-0.00329902	-0.00266751	0.00259511	-3.05E-07	-4.66E-06
4.81E-06	-1.26E-08	1.12E-07	3.66E-06	7.42E-07	-3.71E-07	7.70E-10	-7.60E-07	-6.55E-07	-5.96E-07	-2.86E-07	-2.20E-07	-3.83E-08	4.60E-07	2.59E-07	6.49E-08	-1.44E-07	-2.80E-08	8.74E-07	8.52E-07	-3.05E-07	3.97E-09	-9.46E-08
0.000647307	3.94E-07	-0.0020273	0.000525917	-0.00145369	0.0022406	-4.80E-08	0.000163612	0.000399511	0.000489232	0.000332661	0.000342141	-0.000133734	0.000198563	8.85E-05	-0.000209997	0.000326906	8.39E-05	0.000634334	9.58E-05	-4.66E-06	-9.46E-08	0.00080695
