Index,3statesMRB,3statesM_1,3statesM_2,WLD,CC,NM,ASC_obs,Subbasin,Area_acre,inter_acre,Unnamed: 0,original,weight,WLD_w,CC_w,NM_w,ASC_w
143,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,87,15194,2912.88,143,2912.88,0.19170772351356224,44.81577147162727,9.42786504827785,12.273382148085858,2.6997653543161615
144,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,87,15194,12281.5,144,12281.5,0.8082922764864376,179.77189149418072,30.643371835965333,42.56714964938813,2.2201349303914006
145,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,88,8210,3828.88,145,3828.88,0.4663911352454873,103.72982521082686,17.68147165830956,24.56158722119843,1.2810356856116516
146,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,88,8210,4380.71,146,4380.71,0.5336088647545127,124.74245950962387,26.2419910542331,34.16234565153072,7.514661899984932
147,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,89,28982,28982.5,147,28982.5,1.0,222.4095129,37.91125157,52.66306618,2.746698187
148,1089,Stevens,Minnesota,222.4095129,37.91125157,52.66306618,2.746698187,90,32022,10341.5,148,10341.5,0.32294782994297705,71.82666954972956,12.243356424953781,17.007422940974386,0.8870402189999593
149,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,90,32022,21680.7,149,21680.7,0.6770521700570229,158.27539324725376,33.296292778155625,43.34577587695777,9.534733177587453
150,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,91,12847,12847.4,150,12847.4,1.0,233.7713403,49.17832665,64.02132331,14.08271563
151,1090,Swift,Minnesota,233.7713403,49.17832665,64.02132331,14.08271563,92,23931,23930.8,151,23930.8,1.0,233.7713403,49.17832665,64.02132331,14.08271563
152,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,93,24898,3004.4,152,3004.4,0.1206688598913402,36.799645179799576,14.533457097456854,16.31419153631091,10.292925108486543
153,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,93,24898,6206.19,153,6206.19,0.24926570082846375,59.813656960016324,13.78285920489675,17.51607939609079,5.064926009142674
154,881,Brookings,South Dakota,284.0802463,99.61335766,114.324197,64.32667692,93,24898,15687.3,154,15687.3,0.6300654392801961,178.9891451758358,62.76293395222319,72.03172540316068,40.53001595103505
155,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,94,24828,427.316,155,427.316,0.017211293972192534,4.29087474841669,1.1108425619240352,1.3705543621325802,0.5084854067565602
156,881,Brookings,South Dakota,284.0802463,99.61335766,114.324197,64.32667692,94,24828,650.495,156,650.495,0.02620042467972504,7.443023096180888,2.6099122744653416,2.9953425125685476,1.685386253539467
157,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,94,24828,1103.44,157,1103.44,0.04444399512462939,13.553813738124802,5.3528714613283395,6.0087403639595225,3.7910254041654445
158,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,94,24828,22646.4,158,22646.4,0.912144286223453,218.87762838158793,50.43596543681913,64.09703254430313,18.534211903318923
159,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,95,12541,9.2623,159,9.2623,0.0007385696277041491,0.17722675123676063,0.04083835504775106,0.05189981692390881,0.015007281404896773
160,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,95,12541,6138.66,160,6138.66,0.4894926563383125,149.27758568024876,58.95489960557417,66.17844038894359,41.75320175711684
161,881,Brookings,South Dakota,284.0802463,99.61335766,114.324197,64.32667692,95,12541,6392.94,161,6392.94,0.5097687740339832,144.815238883623,50.7797792117469,58.27890574710958,32.79173123118852
162,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,96,18852,0.393089,162,0.39308899999999997,2.0850880741997666e-05,0.005003365580867933,0.0011529253828741382,0.0014652063293962277,0.00042367709569617865
163,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,96,18852,18852.0,163,18852.0,0.999979149119258,304.9575334342531,120.43831420271104,135.1952060021042,85.297155382101
164,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,97,17373,878.605,164,878.605,0.050572273301692734,15.42271730348636,6.090966343867484,6.837271470149087,4.313760999556714
165,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,97,17373,3199.75,165,3199.75,0.18417677055911516,45.91633001643331,11.887043239475851,14.666199804681538,5.441264337484974
166,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,97,17373,13294.9,166,13294.9,0.765250956139192,183.62918775709616,42.313668305842974,53.7747329902111,15.54942961822888
167,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,98,17223,17223.0,167,17223.0,1.0,249.3057614,64.54149024,79.63110527,29.54370587
168,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,99,11505,24.9396,168,24.9396,0.002167686428542522,0.5201568126011492,0.11985971894916801,0.1523248784810091,0.044046057420254976
169,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,99,11505,2790.21,169,2790.21,0.2425179373279295,60.46111901869695,15.652469085075495,19.31197139722362,7.164878608615443
170,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,99,11505,8690.02,170,8690.02,0.7553143762435279,230.34361201384147,90.9706869867881,102.1170119222319,64.42751108312899
171,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,100,20640,2497.51,171,2497.51,0.12100274659388928,36.90146856816276,14.573670687535339,16.359332359069306,10.321405288270721
172,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,100,20640,18142.6,172,18142.6,0.8789972534061107,219.13907952891915,56.7317926516973,69.99552281802288,25.96883631516799
173,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,101,23186,180.185,173,180.185,0.00777143019805642,2.3700056011599027,0.9359974683695438,1.0506820142025868,0.6628947110833358
174,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,101,23186,1292.58,174,1292.58,0.05574934231708393,13.377580734203457,3.0825955330723063,3.917546229025258,1.1327924096894166
175,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,101,23186,21712.8,175,21712.8,0.9364792274848596,233.4696668433967,60.4417649206768,74.57287594701513,27.667066850177513
176,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,102,13965,1869.47,176,1869.47,0.133872364132945,28.883026057345198,4.164494210081256,6.1716289600781336,-0.5288013964379469
177,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,102,13965,12095.1,177,12095.1,0.8661276358670551,215.9306097294181,55.90116835690781,68.9707009489857,25.58862011993474
178,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,103,16276,7281.91,178,7281.91,0.4474107671143492,96.5290852118477,13.918029768454582,20.626013929443758,-1.7672911057019083
179,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,103,16276,8993.76,179,8993.76,0.5525892328856508,137.7636794459991,35.66493258101832,44.00329137498581,16.325533763302598
180,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,104,11317,142.08100000000005,180,142.08100000000005,0.012555036144075805,3.130042845303339,0.8103207427557159,0.9997714048575554,0.37092229502779456
181,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,104,11317,536.873,181,536.873,0.047440966207856136,10.235410960595235,1.4757909922101498,2.187068577139141,-0.18739378617506675
182,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,104,11317,10637.7,182,10637.7,0.940003997648068,286.6672778063144,113.21485745003336,127.08668397412343,80.18133889871847
183,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,105,25658,325.926,183,325.926,0.012702642429926487,2.7406011291199444,0.3951531086701936,0.5856025356525313,-0.05017596498651803
184,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,105,25658,25332.2,184,25332.2,0.9872973575700736,301.09004492334475,118.91090875970835,133.48065283119277,84.21541208250626
185,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,106,27097,6056.11,185,6056.11,0.2234981774674677,48.21983779379173,6.952569128477277,10.303454589127243,-0.8828270801938295
186,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,106,27097,21040.8,186,21040.8,0.7765018225325323,236.8050180999147,93.52252050807269,104.98151281529887,66.23477766449207
187,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,107,22301,3686.79,187,3686.79,0.16532030784421609,35.66793482881164,5.142775129767503,7.621405703772949,-0.6530220797531946
188,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,107,22301,18614.1,188,18614.1,0.8346796921557839,254.54716766012564,100.52951115132848,112.84704588706997,71.19728792225574
189,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,108,24948,6255.67,189,6255.67,0.2507449393426577,76.46815265138979,30.19992748437712,33.90022057787212,21.388276016778665
190,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,108,24948,8334.27,190,8334.27,0.3340611038650267,72.07384160406109,10.391954619384313,15.400498799002671,-1.3195552298157656
191,1222,Grant,South Dakota,236.8262788,52.14586221,67.11797534,17.2225039,108,24948,10358.4,191,10358.4,0.4151939567923156,98.32883976737209,21.65064686131678,27.86697775330366,7.150679540112086
192,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,109,12889,948.213,192,948.2130000000001,0.07356491611410335,22.434643147523452,8.86021922462086,9.945831367917448,6.275008919918543
193,1222,Grant,South Dakota,236.8262788,52.14586221,67.11797534,17.2225039,109,12889,1078.26,193,1078.26,0.0836543123213804,19.81153949264551,4.362226243583008,5.614708071471068,1.440736720206792
194,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,109,12889,10863.0,194,10863.0,0.8427807715645163,181.83035119596437,26.217178327132537,38.85290478338951,-3.329019038251913
195,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,110,16503,4897.82,195,4897.82,0.29677965875750306,90.50707986047594,35.744387092361976,40.12402372418837,25.314988507091996
196,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,110,16503,11605.4,196,11605.4,0.7032203412424969,151.7201221604766,21.875740063927402,32.419051171892875,-2.7777495442099904
197,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,111,27890,27890.3,197,27890.3,1.0,304.9638922,120.4408255,135.198025,85.29893394
198,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,112,11457,11457.1,198,11457.1,1.0,304.9638922,120.4408255,135.198025,85.29893394
199,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,113,17719,421.562,199,421.56199999999995,0.023791829366053133,7.255648886029821,2.865507569002581,3.216608341427386,2.029417681406718
200,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,113,17719,1816.41,200,1816.41,0.1025133118705969,25.557159269534818,6.616361917566206,8.163248329143842,3.028623133664494
201,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,113,17719,15480.8,201,15480.8,0.8736948587633498,188.50008017166428,27.178852067514384,40.27807029134479,-3.451130966178378
202,1218,Deuel,South Dakota,304.9638922,120.4408255,135.198025,85.29893394,114,38820,7074.76,202,7074.76,0.1822440138216488,55.577843785200606,21.94961946711279,24.63903073675962,15.545220095933267
203,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,114,38820,12851.1,203,12851.1,0.3310410594880096,82.53044339032093,21.365883309984632,26.36116545678203,9.780179692406929
204,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,114,38820,18894.4,204,18894.4,0.4867149266903416,105.00897628233095,15.140701423253942,22.437968854284232,-1.9225441678571757
205,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,115,27637,27636.6,205,27636.6,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
206,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,116,31884,31883.8,206,31883.8,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
207,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,117,10514,10514.3,207,10514.3,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
208,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,118,35381,15402.4,208,15402.4,0.4353272359332075,93.92205762829754,13.542135938782405,20.068952944821998,-1.719560655852351
209,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,118,35381,19978.8,209,19978.8,0.5646727640667926,140.7761733875143,36.44482169081071,44.96551631850463,16.682526054389225
210,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,119,15561,15561.2,210,15561.2,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
211,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,120,26810,26810.3,211,26810.3,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
212,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,121,20478,20477.6,212,20477.6,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
213,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,122,25143,286.341,213,286.341,0.01138856981197948,2.8392360682325988,0.7350352673674322,0.9068844015724821,0.33646055680508297
214,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,122,25143,24856.5,214,24856.5,0.9886114301880206,213.2933849614668,30.753670510738228,45.57582121096757,-3.90505619441204
215,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,123,10917,10917.1,215,10917.1,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
216,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,124,34491,34491.1,216,34491.1,1.0,215.75047430000004,31.10794552,46.10084389,-3.950041518
217,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,125,25130,3.71825,217,3.71825,0.00014796049740234467,0.03630210092076534,0.008989147922565673,0.011183234453880468,0.0037975904417530608
218,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,125,25130,25126.3,218,25126.3,0.9998520395025976,215.7185517525078,31.103342772907695,46.09402278620737,-3.9494570678922365
219,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,126,27869,27868.9,219,27868.9,1.0,249.3057614,64.54149024,79.63110527,29.54370587
220,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,127,22106,22105.8,220,22105.8,1.0,249.3057614,64.54149024,79.63110527,29.54370587
221,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,128,14596,4351.99,221,4351.99,0.2981593141771928,74.33283483944687,19.243646465932386,23.742755734475047,8.808731080451906
222,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,128,14596,10244.2,222,10244.2,0.7018406858228072,151.42246084930798,21.832821818295326,32.35544789276777,-2.7722998480216825
223,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,129,26154,4770.11,223,4770.11,0.18238541623253948,45.46973506210917,11.771426561690784,14.52355227972612,5.38834109215167
224,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,129,26154,9450.6,224,9450.6,0.36134420687305696,88.65578377564817,21.952998155388794,27.311323325876074,9.274349101926015
225,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,129,26154,11933.3,225,11933.3,0.4562703768944036,98.44055022400735,14.193634026820973,21.034449416840364,-1.8022869321664021
226,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,130,34657,23.016,226,23.016,0.0006641121700921228,0.16293988898830694,0.04034727267711649,0.05019530369392947,0.01704526595727545
227,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,130,34657,5274.68,227,5274.68,0.15219756609930127,32.83669707322986,4.734553594493663,7.016436235181844,-0.6011867050307893
228,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,130,34657,29359.1,228,29359.1,0.8471383217306065,211.19646431016702,54.67556972390592,67.45856087598106,25.02760540841447
229,1072,Lac qui Parle,Minnesota,215.75047430000004,31.10794552,46.10084389,-3.950041518,131,26883,816.826,229,816.826,0.030384214162312906,6.555408616751787,0.9451904788292423,1.4007379138171143,-0.12001890743293957
230,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,131,26883,6410.81,230,6410.81,0.23846868732618354,59.451617663912714,15.391124455608487,18.989525144070036,7.045248757569763
231,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,131,26883,19655.6,231,19655.6,0.7311470985115036,179.38690545162197,44.41989272178841,55.26197577380551,18.765800883140113
232,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,132,21570,21569.6,232,21569.6,1.0,245.3499519,60.7537017,75.58256866,25.66624544
233,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,133,14751,14750.9,233,14750.9,1.0,249.3057614,64.54149024,79.63110527,29.54370587
234,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,134,20932,3955.28,234,3955.28,0.1889588934815469,50.472134264165234,15.609419986829865,18.397058569810188,8.974362031319878
235,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,134,20932,8193.75,235,8193.75,0.3914468592525497,96.04146808901913,23.78184571843129,29.586559116197197,10.046971166293076
236,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,134,20932,8782.93,236,8782.93,0.41959424726590333,104.60726329368589,27.081238014672447,33.41275367471756,12.3963690259679
237,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,135,15797,15797.5,237,15797.5,1.0,239.9594359,55.29384572,70.2707165,20.31938607
238,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,136,29251,29251.4,238,29251.4,1.0,239.9594359,55.29384572,70.2707165,20.31938607
239,881,Brookings,South Dakota,284.0802463,99.61335766,114.324197,64.32667692,137,27344,66.1741,239,66.1741,0.0024200526870280822,0.6874891633899144,0.2410695738689724,0.2766705801421778,0.15567394732783332
240,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,137,27344,27277.9,240,27277.9,0.9975799473129721,239.37872142237248,55.160031700089206,70.1006576637148,20.27021208514254
241,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,138,16687,1142.95,241,1142.95,0.06849323277631457,17.07575754804654,4.420655314738555,5.45419182949332,2.023543923228881
242,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,138,16687,15544.1,242,15544.1,0.9315067672236856,223.5238384000282,51.50659147400243,65.4576479574071,18.92764563003569
243,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,139,22511,8103.91,243,8103.91,0.3600008173850697,82.49249169993884,16.014943917273136,21.381923435448044,3.397428432531586
244,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,139,22511,14406.9,244,14406.9,0.6399991826149304,153.57384283673977,35.388016064436066,44.973201121765506,13.004390476037203
245,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,140,37434,195.793,245,195.793,0.00523035306439257,1.198510769742624,0.23267672446473348,0.3106520967800478,0.049360305185470923
246,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,140,37434,6963.9,246,6963.9,0.18603145007800795,44.6400018203778,10.286394299681254,13.072563288515601,3.780044855296975
247,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,140,37434,30274.3,247,30274.3,0.8087381968575994,201.6230919408469,52.19716843919995,64.40071648983749,23.893123413795074
248,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,141,13906,890.7080000000002,248,890.7080000000003,0.06405046098371768,15.369512486787853,3.541596307928565,4.500871785481136,1.3014660446896316
249,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,141,13906,2036.14,249,2036.14,0.14641802434399026,36.502857041762226,9.45003748915773,11.659429109961712,4.325731045285348
250,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,141,13906,10979.5,250,10979.5,0.7895315146722921,180.91742789372162,35.12298394276053,46.8935112959452,7.451029794352407
251,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,142,23748,23748.2,251,23748.2,1.0,239.9594359,55.29384572,70.2707165,20.31938607
252,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,143,17938,17938.1,252,17938.1,1.0,239.9594359,55.29384572,70.2707165,20.31938607
253,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,144,15009,3924.12,253,3924.12,0.2614507809304005,59.910215017023084,11.63086135232003,15.528633019775386,2.4673841667709735
254,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,144,15009,11084.9,254,11084.9,0.7385492190695995,177.2218539923266,40.83722657586092,51.898382794536225,15.006866713972197
255,644,Lincoln,Minnesota,239.9594359,55.29384572,70.2707165,20.31938607,145,22752,4949.51,255,4949.51,0.21754548359434786,52.20209152589241,12.028926406948662,15.28707700351382,4.420390668938405
256,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,145,22752,17802.1,256,17802.1,0.7824545164056521,179.2957670735829,34.808157628847894,46.47317937506449,7.384242181750012
257,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,146,11273,11272.9,257,11272.9,1.0,249.3057614,64.54149024,79.63110527,29.54370587
258,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,147,10144,357.241,258,357.241,0.035215930599851085,8.06956462992275,1.5666107584082056,2.09161839482339,0.33234258957256235
259,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,147,10144,9787.06,259,9787.06,0.9647840694001488,240.52622700839453,62.26860159889719,76.82682179322224,28.503296774419663
260,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,148,26514,26513.9,260,26513.9,1.0,249.3057614,64.54149024,79.63110527,29.54370587
261,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,149,16496,908.928,261,908.928,0.055099809481409696,12.625861822562374,2.4511620976497466,3.2726034240613844,0.5199923175701612
262,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,149,16496,15587.1,262,15587.1,0.9449001905185902,235.56906144424218,60.98526642412973,75.24344654082891,27.915853305188193
263,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,150,18298,18298.2,263,18298.2,1.0,249.3057614,64.54149024,79.63110527,29.54370587
264,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,151,18760,18760.2,264,18760.2,1.0,229.14529,44.48585432,59.39409691,9.437279774
265,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,152,29484,12766.9,265,12766.9,0.43301259331363895,99.22279626850586,19.26293514487595,25.718391930520692,4.086460988766093
266,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,152,29484,16717.0,266,16717.0,0.5669874066863609,141.35322712815466,36.594212174850675,45.14983386860591,16.75090917513592
267,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,153,25747,1676.65,267,1676.65,0.06512134635514273,16.235126836461973,4.203028740196104,5.185684786930502,1.9239259025747335
268,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,153,25747,24069.9,268,24069.9,0.9348786536448572,214.22304020426034,41.588875592922854,55.52627335367298,8.822711409186963
269,645,Lyon,Minnesota,229.14529,44.48585432,59.39409691,9.437279774,154,14021,1111.92,269,1111.92,0.07930435377992315,18.172219145163083,3.5279219291954025,4.71021047378968,0.7484173739174091
270,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,154,14021,12909.0,270,12909.0,0.9206956462200768,229.5347290985613,59.42306906452358,73.31601192578162,27.200761367715526
271,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,155,20508,1.07119,271,1.0711899999999999,5.223387938413394e-05,0.013952004718273174,0.0043149096918689575,0.005085496219060767,0.00248078158829445
272,1096,Yellow Medicine,Minnesota,249.3057614,64.54149024,79.63110527,29.54370587,155,20508,20506.5,272,20506.5,0.9999477661206159,249.29273919292925,64.53811898758353,79.62694582845211,29.542162687631027
273,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,156,21375,21375.2,273,21375.2,1.0,230.169958,45.42902496,60.46463069,10.45861018
274,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,157,27520,27520.5,274,27520.5,1.0,230.169958,45.42902496,60.46463069,10.45861018
275,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,158,17526,17525.8,275,17525.8,1.0,230.169958,45.42902496,60.46463069,10.45861018
276,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,159,23635,8697.82,276,8697.82,0.3680118402580621,90.29168730594603,22.358081565106357,27.815280183997935,9.445482216889495
277,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,159,23635,14936.8,277,14936.8,0.6319881597419379,145.46468818429915,28.710605883340964,38.212930679249,6.609717801116498
278,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,160,35017,15415.9,278,15415.9,0.4402391974206887,101.32983758027362,19.999637487994832,26.618900487303943,4.604290151779045
279,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,160,35017,19601.2,279,19601.2,0.5597608025793113,137.33728598833943,34.007540823256065,42.308159294127506,14.366958146691989
280,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,161,23686,23686.3,280,23686.3,1.0,230.169958,45.42902496,60.46463069,10.45861018
281,1069,Kandiyohi,Minnesota,230.169958,45.42902496,60.46463069,10.45861018,162,20226,20225.6,281,20225.6,1.0,230.169958,45.42902496,60.46463069,10.45861018
282,1061,Chippewa,Minnesota,245.3499519,60.7537017,75.58256866,25.66624544,163,32106,213.738,282,213.738,0.006657231710646731,1.6333514799943303,0.4044514694964122,0.5031706728554859,0.17086614303641007
283,1085,Renville,Minnesota,267.1064237,82.60749044,97.36010955,47.49372663,163,32106,11643.1,283,11643.1,0.3626440526730434,96.86455598557104,29.95711511431129,35.30706469590348,17.223317501648843
