Subbasin,WLD_w,CC_w,NM_w,ASC_w
498,283.18136811708297,98.30910714726747,113.47971541824471,63.57268973130207
499,284.72616989999995,99.79503782,115.01808090000002,65.11961047
500,273.2680823427888,88.43938631676147,103.55399989528229,53.641057996383495
501,289.0167807796067,104.12862797220981,119.31497495701859,69.44441831550635
502,308.5818775,123.8209267,138.9053074,89.1430145
503,308.66602044229114,123.90073516920121,138.98996273875215,89.22471208350844
504,308.5818775,123.8209267,138.9053074,89.1430145
505,308.5818775,123.8209267,138.9053074,89.1430145
506,308.39136639164343,123.62905652802567,138.71454458246444,88.95116417197814
507,296.9606381843248,112.10013991113266,127.27006701583838,77.42983947762278
508,311.65143364932345,126.68998462880273,141.99700148280797,92.09728538102296
509,315.3301389439904,130.209808964345,145.69561874416254,95.68792443810568
510,284.72616989999995,99.79503782,115.01808090000002,65.11961047
511,289.53390783884464,104.56977483491507,119.83764273691779,69.9197293593898
512,290.78661868471386,105.87756086098682,121.08388336621991,71.198351645234
513,316.05228989516337,130.90663593486872,146.42116702090098,96.39630755103221
514,326.5557197960176,141.75954182070743,156.88719273619725,107.0677906170024
515,325.3126996146941,140.4302426731317,155.65533718253903,105.78520185651792
