-0.000611092	4.42E-06	-0.00226289	-0.000404619	-0.0335004	0.00475691	3.74E-06	0.0273013	0.0300211	0.0286954	0.0378209	0.0306549	-0.000555523	0.00587824	0.000182236	-0.00160937	0.000608995	0.00838202	0.000964493	-2.34E-07	0.000362353
-0.00400908	1.37E-05	-0.00265811	-0.00452733	-0.0389935	0.0138932	-3.16E-06	0.0296524	0.0359525	0.0317391	0.0306549	0.127867	0.000123343	0.00714193	-2.39E-05	-0.00183734	0.0084574	0.0130285	0.00498516	2.20E-08	0.000385854
0.00153268	1.18E-06	-8.00E-05	0.000181073	-0.0070665	-0.000450598	4.34E-06	0.000200127	-0.00221951	-0.00200552	-0.000555523	0.000123343	0.0145987	0.00501644	0.00645455	0.000430095	0.0014285	0.000436255	-0.00292357	-1.94E-08	-0.000123144
0.00171252	3.47E-08	-0.000224803	0.00141772	-0.0133226	-0.00178994	4.25E-06	0.00330285	0.0066897	0.00536605	0.00587824	0.00714193	0.00501644	0.0191847	0.00557519	0.000612945	0.0011541	-0.00329662	0.00104572	5.92E-07	0.000221079
0.00191354	5.34E-07	-0.000497478	-0.000700157	-0.0103194	0.00212807	6.47E-06	0.00045572	-0.000484772	-0.000513	0.000182236	-2.39E-05	0.00645455	0.00557519	0.00864504	0.000152557	0.000881002	0.00137501	-0.00251964	2.61E-07	8.67E-05
-0.000666075	1.59E-06	-7.62E-05	-5.19E-05	0.00197645	0.00025732	-4.53E-07	-0.00198131	-0.00252029	-0.00207497	-0.00160937	-0.00183734	0.000430095	0.000612945	0.000152557	0.00246406	0.00050858	-0.00303556	-0.00515319	-3.13E-07	-3.21E-05
-5.59E-05	2.58E-06	-0.00163535	-0.00103378	-0.0122234	0.00836489	9.79E-06	-0.0002156	0.00431469	0.000919984	0.000608995	0.0084574	0.0014285	0.0011541	0.000881002	0.00050858	0.0139284	-0.00312814	0.00390736	-8.60E-08	0.000320922
-0.000416156	5.62E-06	-0.00093507	-0.00156615	-0.00458083	-0.0113485	3.67E-06	0.00896511	0.00982679	0.00943659	0.00838202	0.0130285	0.000436255	-0.00329662	0.00137501	-0.00303556	-0.00312814	0.0463583	0.00108061	1.52E-07	4.33E-05
0.0044809	-3.24E-06	-0.00257793	-6.27E-05	-0.013052	0.0222913	-4.64E-06	0.00336659	0.00610948	0.00592852	0.000964493	0.00498516	-0.00292357	0.00104572	-0.00251964	-0.00515319	0.00390736	0.00108061	0.0696178	1.43E-06	0.000748328
4.94E-06	-1.29E-08	5.68E-08	3.70E-06	6.45E-07	-3.91E-07	7.08E-10	-7.24E-07	-4.89E-07	-4.26E-07	-2.34E-07	2.20E-08	-1.94E-08	5.92E-07	2.61E-07	-3.13E-07	-8.60E-08	1.52E-07	1.43E-06	4.06E-09	-6.58E-08
0.000698293	3.32E-07	-0.00204267	0.000557812	-0.00141536	0.0021394	-5.92E-08	0.000181673	0.000425403	0.00055197	0.000362353	0.000385854	-0.000123144	0.000221079	8.67E-05	-3.21E-05	0.000320922	4.33E-05	0.000748328	-6.58E-08	0.000810839
