Subbasin,Area_acre,inter_acre,WLD,CC,MN,ASC_obs,County,State
345,23285,9437.35,224.3774624,39.61909289,54.63007856,4.677307475,Redwood,Minnesota
346,37526,23461.2,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
346,37526,14064.5,224.3774624,39.61909289,54.63007856,4.677307475,Redwood,Minnesota
347,31692,31691.8,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
348,29948,29906.6,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
348,29948,41.1378,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
349,17841,17841.2,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
350,25133,25132.9,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
351,15343,15193.5,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
351,15343,149.666,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
352,15356,4.11415,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
352,15356,15351.7,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
353,16255,15462.8,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
353,16255,792.648,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
354,19756,11990.7,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
354,19756,3065.72,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
354,19756,4699.61,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
355,29273,5560.92,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
355,29273,23712.2,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
356,12440,5671.73,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
356,12440,6768.76,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
357,26538,3018.25,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
357,26538,23520.1,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
358,31737,8632.74,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
358,31737,23104,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
359,17827,229.321,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
359,17827,2695.24,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
359,17827,14902.7,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
360,13211,7196.49,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
360,13211,6014.98,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
361,19664,18209.5,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
361,19664,1454.29,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
362,13007,12746.5,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
362,13007,260.607,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
362,13007,0.0221849,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
363,10880,8350.47,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
363,10880,2530.02,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
364,33475,13247.8,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
364,33475,20226.8,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
365,39022,28154.7,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
365,39022,10867,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
366,30399,25544.4,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
366,30399,535.463,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
366,30399,4319.53,314.5875403,130.1985566,144.772145,94.91196498,Winnebago,Iowa
367,30598,30598.4,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
368,17366,17365.6,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
369,27087,27087,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
370,9778,3197.55,339.1546671,154.8939954,169.4069645,119.6569703,Emmet,Iowa
370,9778,93.14,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
370,9778,6487.34,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
371,24985,2474.72,339.1546671,154.8939954,169.4069645,119.6569703,Emmet,Iowa
371,24985,10281.4,312.4837276,128.1571953,142.6865142,92.87616799,Kossuth,Iowa
371,24985,12228.8,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
372,18018,18017.9,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
373,19074,5030.08,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
373,19074,14043.8,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
374,11082,11081.8,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
375,19984,19984.1,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
376,25250,25250.2,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
377,31212,3632.43,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
377,31212,27579.5,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
378,19207,9189.35,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
378,19207,10017.3,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
379,31085,16333.1,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
379,31085,14751.8,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
380,34088,34033.1,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
380,34088,54.5535,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
381,29128,28820.9,234.2801241,49.52963273,64.50670703,14.5382293,Jackson,Minnesota
381,29128,306.794,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
382,18781,18299.1,234.2801241,49.52963273,64.50670703,14.5382293,Jackson,Minnesota
382,18781,481.73,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
383,37849,859.712,234.2801241,49.52963273,64.50670703,14.5382293,Jackson,Minnesota
383,37849,36989.4,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
384,34076,566.194,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
384,34076,4477.9,234.2801241,49.52963273,64.50670703,14.5382293,Jackson,Minnesota
384,34076,27859.3,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
384,34076,1172.58,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
385,25039,25038.9,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
386,14257,14256.9,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
387,20919,2671.77,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
387,20919,18247,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
388,15295,7278.63,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
388,15295,3601.37,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
388,15295,4414.83,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
389,13591,4371.94,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
389,13591,9218.81,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
390,10335,4677.78,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
390,10335,5574.56,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
390,10335,82.4891,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
391,14824,14824.2,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
392,20246,7797.89,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
392,20246,12401.9,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
392,20246,46.0979,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
393,29148,29148,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
394,12892,12892,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
395,29883,29882.8,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
396,7847,7846.76,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
397,15466,14522.3,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
397,15466,943.703,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
398,11443,11443,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
399,13241,503.069,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
399,13241,12737.6,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
400,19390,19389.7,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
401,13154,7776.89,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
401,13154,5376.77,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
402,15970,4860.79,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
402,15970,556.86,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
402,15970,10552.7,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
403,16284,4334.29,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
403,16284,11950,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
404,23668,23668.3,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
405,22353,22353.5,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
406,17091,17091.1,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
407,33431,26498.8,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
407,33431,6932.4,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
408,26971,13031.8,207.7670709,23.00413877,38.06653536,-11.97742078,Cottonwood,Minnesota
408,26971,5857.44,234.2801241,49.52963273,64.50670703,14.5382293,Jackson,Minnesota
408,26971,1079.06,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
408,26971,7002.2,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
409,19916,12846.1,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
409,19916,7069.98,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
410,27786,1732.28,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
410,27786,26053.9,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
411,8785,8784.94,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
412,20427,20426.8,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
413,11275,11274.9,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
414,12253,9173.22,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
414,12253,3079.91,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
415,10706,5298.28,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
415,10706,5407.6,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
416,13089,349.782,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
416,13089,9151.86,249.2349133,64.64948977,79.50543648,29.58845986,Martin,Minnesota
416,13089,3587.59,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
417,10260,578.657,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
417,10260,9681.32,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
418,25809,777.355,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
418,25809,25031.2,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
419,12459,11756.9,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
419,12459,702.428,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
420,33192,24206.6,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
420,33192,8985.79,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
421,11699,11699.4,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
422,18400,6999.96,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
422,18400,11399.9,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
423,27978,16993.5,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
423,27978,9.1321,236.2611352,51.59050599,66.51367963,16.54197999,Brown,Minnesota
423,27978,10975.9,235.5558567,51.04232258,65.83097886,15.96629764,Watonwan,Minnesota
424,12054,12054,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
425,16881,16881.3,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
426,33156,16410.6,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
426,33156,8428.04,241.969325,57.30831039,72.25652334,22.32610421,Steele,Minnesota
426,33156,8317.63,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
427,32027,15492.7,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
427,32027,16534.4,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
428,33261,12390.5,241.969325,57.30831039,72.25652334,22.32610421,Steele,Minnesota
428,33261,20870.4,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
429,15509,4154.42,241.969325,57.30831039,72.25652334,22.32610421,Steele,Minnesota
429,15509,11354.1,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
430,14073,14073.2,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
431,34783,2326.04,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
431,34783,32456.7,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
432,10435,9925.1,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
432,10435,509.933,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
433,30427,2791.65,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
433,30427,704.838,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
433,30427,26930.5,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
434,27092,719.502,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
434,27092,26372.8,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
435,15666,14714.9,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
435,15666,951.359,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
436,20011,960.937,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
436,20011,19050.2,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
437,25186,4675.95,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
437,25186,16322.5,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
437,25186,4187.25,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
438,26673,8293.58,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
438,26673,5726.16,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
438,26673,12653.1,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
439,20978,20977.9,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
440,21971,21971.2,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
441,13332,13331.8,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
442,15274,15274.1,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
443,23684,8257.35,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
443,23684,15427,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
444,14581,13420.7,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
444,14581,1159.77,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
445,11587,11414.3,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
445,11587,172.648,228.5530317,43.90104446,58.79821579,8.858981006,Freeborn,Minnesota
446,13365,13365.1,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
447,22639,22639.5,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
448,20758,1669.67,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
448,20758,19088.6,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
449,16447,1373.51,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
449,16447,15073.9,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
450,26299,26205.9,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
450,26299,93.3148,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
451,17373,11523.2,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
451,17373,5849.88,233.4853054,48.75917288,63.73888813,13.7697838,Faribault,Minnesota
452,23644,23644.5,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
453,13624,13624.2,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
454,15495,427.763,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
454,15495,15067.6,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
455,25423,1393.68,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
455,25423,24029.1,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
456,22373,22070.8,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
456,22373,302.016,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
457,12530,9758.59,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
457,12530,971.196,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
457,12530,1799.74,250.5525746,65.88204253,80.85381573,30.87873544,Waseca,Minnesota
458,14315,14314.8,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
459,27622,27621.9,239.4442679,54.76895783,69.75173792,19.76263974,Blue Earth,Minnesota
460,35229,35228.7,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
461,10470,10469.6,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
462,34815,34518.3,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
462,34815,296.272,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
463,15358,15358.5,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
464,11427,11427.1,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
465,20403,3962.76,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
465,20403,16440.7,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
466,13014,13014.4,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
467,18540,18539.6,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
468,24650,4367.94,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
468,24650,20282.4,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
469,19012,3371.27,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
469,19012,15641.2,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
470,10755,3216.12,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
470,10755,7538.96,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
471,19790,19790.1,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
472,29507,28949.6,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
472,29507,557.884,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
473,14285,4268.93,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
473,14285,10016.1,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
474,28845,28844.8,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
475,26900,26899.5,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
476,20768,197.19,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
476,20768,20570.6,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
477,21782,74.3992,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
477,21782,21707.3,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
478,20645,12570.9,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
478,20645,4186.61,247.8033607,63.06422888,78.07351703,28.04202823,Nicollet,Minnesota
478,20645,3887.25,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
479,19402,5874.53,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
479,19402,9525.8,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
479,19402,4001.75,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
480,38835,2219.8,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
480,38835,16073.7,267.1064237,82.60749044,97.36010955,47.49372663,Renville,Minnesota
480,38835,20541.3,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
481,11032,1655.49,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
481,11032,9376.33,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
482,20859,20505.7,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
482,20859,353.318,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
483,13664,10948.5,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
483,13664,2715.66,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
484,8290,860.016,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
484,8290,7429.92,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
485,13304,13303.6,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
486,10951,10951.1,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
487,17803,17803.1,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
488,19545,0.977839,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
488,19545,19544.3,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
489,28458,4279.47,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
489,28458,25.6112,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
489,28458,24152.8,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
490,12391,12342.7,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
490,12391,48.7485,246.4654281,61.74713187,76.74532655,26.83755684,McLeod,Minnesota
491,25361,16576.6,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
491,25361,8784.7,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
492,19209,19092.5,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
492,19209,116.35,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
493,22643,4758.39,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
493,22643,17884.1,279.3739798,94.64681523,109.6881903,59.76007894,Rice,Minnesota
494,37489,14719.5,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
494,37489,8023.85,279.3739798,94.64681523,109.6881903,59.76007894,Rice,Minnesota
494,37489,14746.1,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
495,14735,10981.5,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
495,14735,3753.93,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
496,28079,7429.57,254.7438439,70.01571656,85.03506075,35.1184777,Le Sueur,Minnesota
496,28079,20649.4,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
497,13439,13439,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
498,27901,8041.33,279.3739798,94.64681523,109.6881903,59.76007894,Rice,Minnesota
498,27901,19860,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
499,31094,31093.5,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
500,29418,14079.4,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
500,29418,15338.2,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
501,26655,5650.34,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
501,26655,20072,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
501,26655,932.273,262.7539977,78.01929828,93.03441559,43.10819449,Sibley,Minnesota
502,20240,20239.6,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
503,10763,10641.4,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
503,10763,121.453,316.0608639,130.9146465,146.4298378,96.4046469,Hennepin,Minnesota
504,9892,9891.93,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
505,12209,12208.6,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
506,10276,10193.4,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
506,10276,82.403,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
507,32966,15261.1,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
507,32966,1250.86,316.0608639,130.9146465,146.4298378,96.4046469,Hennepin,Minnesota
507,32966,16454.1,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
508,8393,3882.65,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
508,8393,4255.65,316.0608639,130.9146465,146.4298378,96.4046469,Hennepin,Minnesota
508,8393,254.752,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
509,20607,1287.63,308.5818775,123.8209267,138.9053074,89.1430145,Carver,Minnesota
509,20607,19145.7,316.0608639,130.9146465,146.4298378,96.4046469,Hennepin,Minnesota
509,20607,173.21,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
510,29867,29866.7,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
511,10775,1652.67,316.0608639,130.9146465,146.4298378,96.4046469,Hennepin,Minnesota
511,10775,9122.4,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
512,30259,4116.1,329.3001736,144.5313955,159.6314604,109.8281529,Dakota,Minnesota
512,30259,26143.3,284.7261699,99.79503782,115.0180809,65.11961047,Scott,Minnesota
513,31580,34.0383,329.3001736,144.5313955,159.6314604,109.8281529,Dakota,Minnesota
