Subbasin,WLD_w,CC_w,NM_w,ASC_w,GW_w,Buffer_w
337,227.3887658487679,42.65262958874307,57.641363832501995,7.683796282308865,19.77,61.91
338,236.2611352,51.59050599,66.51367963,16.54197999,19.77,61.91
339,224.3774624,39.61909289,54.63007856,4.677307475,19.77,61.91
340,224.3774624,39.61909289,54.63007856,4.677307475,19.77,61.91
341,224.3774624,39.61909289,54.63007856,4.677307475,19.77,61.91
342,224.3774624,39.61909289,54.63007856,4.677307475,19.77,61.91
343,224.3774624,39.61909289,54.63007856,4.677307475,19.77,61.91
344,228.16951661988267,43.43914484934152,58.4221098909952,8.463298745142632,19.770000000000003,61.91
345,231.44478588598588,46.738596294879045,61.697359387531485,11.733331326379519,19.770000000000003,61.91000000000001
346,231.8071765504452,47.10366258548123,62.05974786459616,12.095142580245689,19.770000000000003,61.91
347,236.2611352,51.59050599,66.51367963,16.54197999,19.77,61.91
348,236.27699021273403,51.60626690391799,66.52955883537336,16.557777065814104,19.770000000000003,61.91
349,312.4837276,128.1571953,142.6865142,92.87616799,19.34,76.65
350,312.4837276,128.1571953,142.6865142,92.87616799,19.34,76.65
351,312.50424939006325,128.17710790345654,142.70685863343132,92.89602631600033,19.34,76.65
352,312.46256223842954,128.13592287701104,142.66536244779576,92.85497370311062,19.340115206167695,76.64605083974008
353,309.3995895216606,125.06043316997791,139.60567909212708,89.79013337109387,19.36096765588989,75.93124826089075
354,249.4907507090982,64.8600999110308,79.7404807822922,29.80841263065593,19.703273051316486,64.19733772929075
355,297.47665264589796,113.07420958355344,127.68908882254846,77.84858384557485,19.421685710303514,73.8498898375028
356,313.62839338496923,129.26788183348765,143.82128737483538,93.9838270318892,19.34,76.65
357,314.34827023679804,129.96638923677938,144.5349427940565,94.68043045486682,19.339999999999996,76.65
358,290.99529371350667,106.5600657880832,121.2118974158082,71.35836726275517,19.45696469769737,72.64055896730414
359,313.22621363568237,128.84233482570355,143.41445449128545,93.5604075192265,19.345531305678424,76.46039198674437
360,270.4099111311413,85.83727730654189,100.63208922025814,50.71257646077706,19.574227584061425,68.62089630449904
361,239.4834455953906,54.782247849278995,69.73192686431683,19.770878333061134,19.73819816017156,63.000137486211955
362,235.06823279055354,50.35010711761917,65.32079766664178,15.354874353241643,19.761383913551263,62.205351428498595
363,232.33841301680087,47.62952136015407,62.590042826741886,12.627884006435936,19.77,61.91
364,230.50501247117757,45.823681733708305,60.753520379923465,10.802464520496162,19.77,61.91
365,232.11173586566656,47.40625177353514,62.36297969139328,12.402193613965107,19.770000000000003,61.91
366,244.9224576696316,60.24553753017222,75.1660911933795,25.21299033626083,19.70890016488158,64.00444551080345
367,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
368,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
369,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
370,279.2423793567713,94.7656201838227,109.50629723612286,59.644941860223994,19.625288161316746,66.870587214398
371,284.16848813105634,99.7217656311521,114.40933218557211,64.55277379512002,19.550462310865917,69.4355477624103
372,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
373,245.0814957622137,60.45896507434023,75.3475514810188,25.416827969902933,19.770000000000003,61.91000000000001
374,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
375,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
376,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
377,247.40198120563105,62.800182028353056,77.67053286388301,27.747489645065336,19.77,61.91
378,241.69957218867316,57.04682696763095,71.96199027360416,22.02007334533133,19.769999999999996,61.91
379,240.95951525170352,56.30015826833652,71.22113732332312,21.2767709706812,19.769999999999996,61.90999999999999
380,233.51051089660515,48.78460356570146,63.76412073791218,13.795099832517149,19.77,61.91
381,234.43763878680716,49.68888603102444,64.66468452739073,14.696749244435853,19.77,61.90999999999999
382,234.663715805016,49.91745844014589,64.89142580643046,14.924269084592524,19.77,61.91
383,248.89522734560535,64.30605443298147,79.16475245832683,29.24660603222199,19.770000000000003,61.91
384,246.10999360418924,61.502402974853354,76.3753817587189,26.451327092389718,19.769999999999996,61.90999999999998
385,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
386,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
387,247.223354785853,62.61995973753656,77.49171431157998,27.568079878919555,19.77,61.91
388,240.86720664810358,56.20587537660161,71.15132354242486,21.18775096017975,19.77,61.91
389,246.0854098325625,61.47107115367908,76.36781825566312,26.427641213830153,19.77,61.91
390,244.69426169822415,60.06872726146992,74.98154457045129,25.032341487175106,19.770000000000003,61.91000000000001
391,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
392,235.81631494486356,51.11007753964295,66.09069143214741,16.11400497654385,19.769999999999996,61.90999999999998
393,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
394,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
395,207.7670709,23.00413877,38.06653536,-11.97742078,19.77,61.91
396,207.7670709,23.00413877,38.06653536,-11.97742078,19.77,61.91
397,209.46268420912824,24.7149698215683,39.76066335313958,-10.272353808002823,19.77,61.91
398,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
399,234.5000432298785,49.97703342496463,64.77609025678052,14.904597624552821,19.77,61.91
400,207.7670709,23.00413877,38.06653536,-11.97742078,19.77,61.91
401,219.12618386368206,34.465197179909765,49.41569801719922,-0.5549766169987214,19.770000000000003,61.91
402,234.80156812269436,50.231523906273836,65.07066722427494,15.167162490845179,19.77,61.91
403,228.15948532580546,43.57957046088121,58.44108652710645,8.528688796714736,19.769999999999996,61.90999999999998
404,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
405,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
406,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
407,213.52944193902704,28.8182257738899,43.82385870224917,-6.182922419940892,19.77,61.91
408,222.39889249339691,37.71051397496485,52.675050814477004,2.69911149372565,19.77,61.91
409,244.37900508006572,59.81910146617936,74.6511608452241,24.752748492494163,19.769999999999996,61.91
410,236.40865316813807,51.89063723066063,66.68348861290501,16.815547129151142,19.770000000000003,61.91000000000001
411,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
412,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
413,249.2349133,64.64948977,79.50543648,29.58845986,19.77,61.91
414,245.79658666730242,61.229233043746966,76.06826583311923,26.164434027988083,19.77,61.91
415,242.32554513314585,57.776433347114256,72.59839128372356,22.70782936340635,19.769999999999996,61.91
416,245.2240257095824,60.65590411407999,75.49679673683939,25.592226316881227,19.77,61.91
417,235.77516093038554,51.25250273672542,66.05210749170965,16.180409224320286,19.77,61.91
418,235.6729758447323,51.154569024822806,65.9490723239342,16.0806436587192,19.77,61.91
419,239.22504829984229,54.55885878249222,69.5306946225607,19.54861078204827,19.769999999999996,61.91
420,236.0702033480751,51.442102666113286,66.32885998453132,16.38613219766548,19.77,61.91
421,235.5558567,51.04232258,65.83097886,15.96629764,19.77,61.91
422,235.82416968112378,51.25087101149152,66.09070247104754,16.18530764457101,19.769999999999996,61.91
423,237.9178160824577,53.305971793626654,68.21257819979566,18.272294124538174,19.769999999999996,61.91
424,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
425,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
426,237.4821758587205,52.82324175558396,67.75210216179768,17.806115985933257,19.770000000000003,61.91
427,239.91057709517344,55.24901584949852,70.18470134904018,20.226960864105465,19.769999999999996,61.91
428,247.355103871042,62.688117288029105,77.6511137177786,27.692670803886276,19.770000000000003,61.91
429,248.25329499090566,63.585312456655885,78.55077434043712,28.587657875246137,19.77,61.91
430,250.5525746,65.88204253,80.85381573,30.87873544,19.77,61.91
431,249.8097243899111,65.13887279881759,80.11138206694837,30.135364353017547,19.77,61.910000000000004
432,239.987102039619,55.312025458087525,70.29426766991902,20.30585450784866,19.77,61.90999999999999
433,249.02377989256445,64.35323903422126,79.32429396239039,29.34875790043359,19.77,61.90999999999999
434,250.25756648709535,65.58690752567962,80.55897304042527,30.58352047124831,19.770000000000003,61.910000000000004
435,240.11883785022266,55.4438179320261,70.42592961076956,20.437682689887165,19.77,61.91
436,228.7898800256327,44.134332321131005,59.03546741924938,9.094798296364761,19.77,61.91
437,233.1262876037684,48.45745145897587,63.38235074265123,13.431610914176893,19.77,61.90999999999999
438,243.43456450121573,58.75061039599141,73.72751105792625,23.749355010375396,19.770000000000003,61.910000000000004
439,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
440,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
441,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
442,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
443,235.5628477011134,50.85443400208621,65.8352177828491,15.859142764723925,19.77,61.910000000000004
444,233.09297901621062,48.37274421222293,63.34589369568054,13.379165270117399,19.769999999999996,61.90999999999999
445,233.4118134684096,48.68678572891793,63.665271056879774,13.696611789494865,19.77,61.910000000000004
446,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
447,233.4853054,48.75917288,63.73888813,13.769783800000004,19.77,61.91
448,233.96460839188592,49.24256372314188,64.22252549038069,14.25181297571358,19.770000000000003,61.91000000000001
449,233.9829335726652,49.2610451946486,64.24101638697559,14.27024238661938,19.77,61.91
450,239.4231243260141,54.74763392793992,69.73040314328325,19.741375905405597,19.77,61.910000000000004
451,237.4377603866805,52.745337333041135,67.72708542720508,17.744719595368927,19.769999999999996,61.90999999999999
452,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
453,250.5525746,65.88204253,80.85381573,30.87873544,19.77,61.91
454,250.66827824176536,65.99615620414207,80.96924264277966,30.995777220070877,19.77,61.91
455,249.9436158283135,65.27282182775203,80.24519842684742,30.269349674352966,19.77,61.91
456,239.59422159185115,54.91897602121719,69.90160752657366,19.912698577427133,19.77,61.90999999999999
457,242.22577383351688,57.54705607166685,72.5310893110242,22.549625494969355,19.77,61.91
458,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
459,239.4442679,54.76895783,69.75173792,19.76263974,19.77,61.91
460,254.74384390000003,70.01571656,85.03506075,35.1184777,19.77,61.91
461,254.74384390000003,70.01571656,85.03506075,35.1184777,19.77,61.91
462,254.99899348761159,70.26913857731915,85.29021624482789,35.37378733322007,19.770000000000003,61.910000000000004
463,254.74384390000003,70.01571656,85.03506075,35.1184777,19.77,61.91
464,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
465,259.590431713246,74.85891812080683,89.87074871760923,39.94811124657394,19.770000000000003,61.91000000000001
466,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
467,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
468,260.1048056248489,75.3693208015946,90.3834052081486,40.438531099811286,19.77,61.91
469,260.1029674025694,75.36748203433923,90.38156572418187,40.4366786728889,19.77,61.91
470,258.28326920068247,73.54724434839486,88.56061854927253,38.60291897070017,19.77,61.91
471,247.8033607,63.06422888,78.07351703,28.04202823,19.77,61.91
472,248.08602530034713,63.34697728163091,78.35637564079337,28.326877087252413,19.77,61.910000000000004
473,258.2861580938942,73.55013409807376,88.56350942531284,38.605830187488785,19.77,61.91
474,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
475,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
476,262.6779413537147,77.94330433556169,92.95846177975349,43.03233219296118,19.770000000000003,61.910000000000004
477,247.82706713322878,63.08797290095324,78.09729539911517,28.06619907978423,19.77,61.910000000000004
478,254.84461397381529,70.11301753153492,85.12952653929477,35.187826652292536,19.77,61.910000000000004
479,271.1163294262915,86.28717774387917,101.4056597566962,51.49598154004439,19.770000000000003,61.910000000000004
480,263.62440833680307,78.9882299939595,93.8937321605465,43.993332729497766,19.769999999999996,61.90999999999999
481,260.3096536038215,75.5774157284273,90.5899935440611,40.666541351787224,19.77,61.91
482,246.7413301023825,62.02275602889609,77.02123735085529,27.113155104176325,19.77,61.91
483,249.7026718764148,64.98111562260394,79.98267356162503,30.07123676182461,19.77,61.91
484,261.0641860448662,76.33118832749102,91.34455004703022,41.42024313438008,19.770000000000003,61.91
485,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
486,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
487,262.7539977,78.01929828,93.03441559,43.10819449,19.77,61.91
488,262.75509695512795,78.02038770771505,93.03551542012164,43.109295708471684,19.770000000000003,61.910000000000004
489,269.6308929115088,84.89226059548601,99.91777844053152,50.01622531814237,19.770000000000003,61.91
490,308.33750867309686,123.57672567803957,138.66076731846988,88.8979021063409,19.77,61.91
491,292.7079208937117,107.95606310147886,123.01645220396087,73.1973775120756,19.77,61.91
492,308.43738100076865,123.67539939507607,138.76061998751695,88.99750224607068,19.77,61.91
493,274.19787980546755,89.47051290634474,104.50725811809666,54.5815694684532,19.770000000000003,61.91
494,271.80866862721837,87.00089746543783,102.10507983466738,52.19315380352435,19.770000000000003,61.910000000000004
495,262.38200261278814,77.6021587240598,92.67339630123193,42.76142753853787,19.77,61.91
496,276.7929804069445,91.91556247408602,107.08470773795612,57.181444789634625,19.77,61.91
497,284.72616989999995,99.79503782,115.01808090000002,65.11961047,19.77,61.91
498,283.183636736999,98.3112893119667,113.48197458612546,63.57496146301234,19.77,61.91
499,284.72616989999995,99.79503782,115.01808090000002,65.11961047,19.77,61.91
500,273.2699813721106,88.4412683686366,103.55589991794022,53.642960417499594,19.77,61.91
501,289.01468821340313,104.1265022065227,119.31287871876634,69.44230507888244,19.770000000000003,61.910000000000004
502,308.5818775,123.8209267,138.9053074,89.1430145,19.77,61.91
503,308.6662738338753,123.90097550777146,138.9902176733886,89.2249581110367,19.77,61.91
504,308.5818775,123.8209267,138.9053074,89.1430145,19.77,61.91
505,308.5818775,123.8209267,138.9053074,89.1430145,19.77,61.91
506,308.3905754797722,123.62825997396617,138.71375262561597,88.95036770030133,19.77,61.91
507,296.9587404465318,112.09822984537497,127.26816667230896,77.42792914414738,19.77,61.91
508,311.6499699234289,126.6885063864969,141.9955359689916,92.09580875167501,19.769999999999996,61.90999999999999
509,315.3301420220927,130.20980649068562,145.69562227950985,95.68792410775771,19.77,61.91
510,284.72616989999995,99.79503782,115.01808090000002,65.11961047,19.77,61.91
511,289.5322554969363,104.56813383489138,119.8359863313265,69.91807963602565,19.77,61.91
512,290.7894446717922,105.88039714129017,121.08671184971976,71.20118616205347,19.769999999999996,61.91
513,316.05249417547685,130.90683900120646,146.4213717753762,96.39651159008001,19.77,61.91
514,326.55638686977017,141.76020753169703,156.88786096809972,107.06845804264836,19.77,61.90999999999999
515,325.31315004201065,140.43070594167452,155.65578632766645,105.78565855055437,19.769999999999996,61.90999999999999
