ID,Generation,Cost,Reach Outlet NO3 kg/yr,N_reduction_kg,Reach Outlet Sediment tons/yr,S_reduction_ton,N_reduction_pct,S_reduction_pct,# PND Lake small,# PND Marsh small,# PND Marsh med,# PND Marsh large,# RES Marsh 50 ha,# RES Marsh 250 ha,# RES Marsh 500 ha,# RAMO area m^2,# RAMO sediment reduced Mg/yr,SWAT (1st) Outlet Average Daily FlowOut m^3/sec,SWAT (1st) WYLD m^3,SWAT (1st) LeSueur NO3 kg/yr,SWAT (1st) Reach Outlet NO3 kg/yr,SWAT (1st) Reach Outlet P kg/yr,SWAT (1st) Reach Outlet Sediment tons/yr,SWAT (1st) Sediment Transport Subbasin tons/yr,Point Source Sediment tons/yr,Point Source Mineral P kg/yr,Adjusted Point Source Sediment tons/yr,Adjusted Point Source Mineral P kg/yr,SWAT (2nd) Outlet Average Daily FlowOut m^3/sec,SWAT (2nd) WYLD m^3,SWAT (2nd) LeSueur NO3 kg/yr,SWAT (2nd) Reach Outlet P kg/yr,SWAT (2nd) Sediment Transport Subbasin tons/yr,SWAT (2nd) NO3 YIELD (SQ) kg/ha,SWAT (2nd) NO3 YIELD (LAT) kg/ha,SWAT (2nd) NO3 YIELD (TILE) kg/ha,SWAT (1st) HRU Sediment Transport HRU 1300 t/ha,SWAT (1st) HRU NO3 Leached HRU 1300 kg/ha,SWAT (2nd) HRU Sediment Transport HRU 1300 t/ha,SWAT (2nd) HRU NO3 Leached HRU 1300 kg/ha,Dominates,Superiors,RawFitness,Score
1,-1,0,27883512.34,0,605894.8959,0,0,0,0,0,0,0,0,0,0,0,0,224.986006,163852088.5,3404236.9,27847498.58,1315094.006,579821.3825,1462296.139,1023660.702,451434.368,1103170.386,486498.1499,225.349866,164104852.8,3406746.741,1341080.455,1454306.395,0.141,0.6389,10.6187,2157.50864,1256.064115,2144.046216,1258.304415,0,0,0,999999.5625
20004044,12,1548391.84,27778474.08,105038.26,606845.1871,-950.2912,0.4,-0.2,0,1,0,0,0,1,0,0,0,224.904221,163755123.9,3404236.9,27778259.55,1313737.235,579775.1027,1459081.762,1023660.702,451434.368,1102814.475,486341.1925,224.904221,163755123.9,3404203.927,1323043.43,1459081.762,0.1393,0.6363,10.6003,2151.928995,1255.57964,2151.928995,1255.57964,0,0,0,999999.5625
20008220,12,1548391.84,27778474.08,105038.26,606845.1871,-950.2912,0.4,-0.2,0,1,0,0,0,1,0,0,0,224.904221,163755123.9,3404236.9,27778259.55,1313737.235,579775.1027,1459081.762,1023660.702,451434.368,1102814.475,486341.1925,224.904221,163755123.9,3404203.927,1323043.43,1459081.762,0.1393,0.6363,10.6003,2151.928995,1255.57964,2151.928995,1255.57964,0,0,0,999999.5625
20013751,10,1719766,27824745.32,58767.02,605838.2122,56.6837,0.2,0,1,0,0,0,0,1,0,0,0,224.788524,163675168.4,3397626.157,27824517.42,1306190.281,578761.0458,1454765.213,1023660.702,451434.368,1099669.756,484954.3712,224.788524,163675168.4,3397594.608,1314107.576,1454765.213,0.1386,0.6354,10.604,2145.365162,1255.093523,2145.365162,1255.093523,0,0,0,999999.5625
20014288,3,2365209.29,27714544.43,168967.91,571719.5462,34175.3497,0.6,5.6,0,0,2,0,1,0,0,3744061,8325.8579,224.964297,163834461.3,3404236.9,27713622.68,1306776.586,551955.9257,1433079.208,1023660.702,451434.368,1085980.164,478917.2617,224.993032,163856983.6,3404203.927,1309169.058,1432635.303,0.1391,0.637,10.6052,2086.970549,1255.69647,2085.706025,1255.752441,0,0,0,999999.5625
20024368,17,2769860.17,27703897.35,179614.99,606894.8474,-999.9515,0.6,-0.2,0,1,0,0,1,1,0,0,0,224.991267,163843986.5,3402445.578,27703681.46,1282076.728,579794.3401,1389853.707,1023660.702,451434.368,1103122.34,486476.9611,224.991267,163843986.5,3402413.678,1291503.982,1389853.707,0.1378,0.6368,10.5952,2005.119947,1254.840349,2005.119947,1254.840349,0,0,0,999999.5625
20018010,13,3075493.87,27518767.42,364744.92,603251.4228,2643.4731,1.3,0.4,0,0,1,0,0,1,0,0,0,224.995407,163847489.4,3404236.9,27518578.53,1296115.029,576170.7431,1431171.87,1023660.702,451434.368,1103127.389,486479.1879,224.995407,163847489.4,3404203.927,1305549.846,1431171.87,0.1381,0.6364,10.6033,2083.446138,1254.902696,2083.446138,1254.902696,0,0,0,999999.5625
20003011,27,3271967.63,27481790.73,401721.61,603294.0254,2600.8705,1.4,0.4,0,0,1,0,0,1,0,2391490,5318.0774,224.989075,163842525.5,3402445.578,27481567.85,1274455.434,576213.6872,1380736.481,1023660.702,451434.368,1098887.107,484609.2239,224.989075,163842525.5,3402413.678,1282274.207,1380736.481,0.1375,0.6366,10.6,1977.775019,1254.931704,1977.775019,1254.931704,0,0,0,999999.5625
20020076,13,3529401.36,27784311.94,99200.4,562174.4768,43720.4191,0.4,7.2,0,3,0,0,0,1,0,3103998,6902.5175,224.814079,163691090.5,3403815.772,27784021.2,1286924.482,541880.5718,1387278.7,1023660.702,451434.368,1092879.842,481960.0197,224.814079,163691090.5,3403782.998,1291911.992,1387278.7,0.1382,0.6357,10.6005,1979.028339,1255.457375,1979.028339,1255.457375,0,0,0,999999.5625
20003505,18,3566582.68,27800764.85,82747.49,560958.8861,44936.0098,0.3,7.4,0,1,1,0,1,0,0,3687174,8199.3554,224.930659,163823625.3,3404188.973,27800482.19,1293021.846,541648.6022,1404955.162,1023660.702,451434.368,1091620.927,481404.8385,224.930659,163823625.3,3404155.993,1297542.466,1404955.162,0.1387,0.6368,10.5975,2018.983378,1255.89763,2018.983378,1255.89763,0,0,0,999999.5625
20012078,27,3742765.19,27836582.22,46930.12,480052.0392,125842.8567,0.2,20.8,1,1,1,0,0,0,0,3103998,6902.5175,224.579906,163512194.4,3403846.155,27836242.3,1252409.053,459854.5482,1293143.153,1023660.702,451434.368,1090679.462,480989.6523,224.579906,163513478.7,3403813.296,1256466.071,1292602.988,0.1373,0.6346,10.6031,1825.172055,1255.138845,1823.444074,1255.241846,0,0,0,999999.5625
20024860,9,3802855.68,27738521.51,144990.83,561465.1147,44429.7812,0.5,7.3,0,1,0,0,1,1,0,3103998,6902.5175,224.996772,163846174,3404001.919,27738033.92,1272527.464,541169.1016,1357097.978,1023660.702,451434.368,1093229.456,482114.1996,225.009546,163851905.1,3403969.069,1277844.223,1356915.494,0.1375,0.636,10.6014,1924.973338,1254.792572,1923.966449,1254.839339,0,0,0,999999.5625
20001888,9,3920195.24,27482164.26,401348.08,603259.5783,2635.3176,1.4,0.4,1,1,1,0,0,1,1,2391490,5318.0774,224.884815,163805433.2,3402445.578,27481942.27,1273238.114,576273.3777,1386294.048,1023660.702,451434.368,1098825.623,484582.1092,224.884815,163805433.2,3402413.678,1281030.729,1386294.048,0.1376,0.6343,10.6026,1989.780544,1255.610889,1989.780544,1255.610889,0,0,0,999999.5625
20017180,8,4011802.05,27464633.82,418878.52,605360.8373,534.0586,1.5,0.1,0,2,0,1,0,2,0,365292,812.3183,224.849733,163729689.7,3404213.197,27464416.49,1311582.65,577519.0445,1454298.957,1023660.702,451434.368,1102070.932,486013.2903,224.849733,163729689.7,3404180.225,1320594.601,1454298.957,0.1391,0.6359,10.5933,2143.82051,1255.529555,2143.82051,1255.529555,0,0,0,999999.5625
20014015,21,4051148.87,27690856.34,192656,602955.5482,2939.3477,0.7,0.5,2,2,0,0,0,2,0,0,0,224.674547,163607959.4,3397626.157,27690653.6,1300349.117,575878.2384,1447724.998,1023660.702,451434.368,1097460.947,483980.2866,224.674547,163607959.4,3397594.608,1307375.937,1447724.998,0.1384,0.6335,10.6006,2135.294939,1253.973946,2135.294939,1253.973946,0,0,0,999999.5625
20023214,27,4061075.23,27737626.27,145886.07,571372.0395,34522.8564,0.5,5.7,0,2,1,0,1,1,0,3744061,8325.8579,224.852258,163729343.1,3402439.067,27737325.47,1282309.75,551545.4952,1374872.076,1023660.702,451434.368,1091043.423,481150.159,224.852258,163729343.1,3402407.197,1286518.854,1374872.076,0.1384,0.636,10.601,1966.904972,1255.15205,1966.904972,1255.15205,0,0,0,999999.5625
20009342,0,4087110.1,27828200.33,55312.01,480519.8078,125375.0881,0.2,20.7,1,2,2,0,0,0,0,3103998,6902.5175,224.605873,163572535.2,3403827.355,27827869.22,1252803.578,460322.3548,1293705.575,1023660.702,451434.368,1091353.274,481286.8032,224.605873,163572535.2,3403794.577,1257144.807,1293705.575,0.1371,0.6341,10.6035,1829.052447,1255.286064,1829.052447,1255.286064,0,0,0,999999.5625
20014435,10,4094779.71,27811509.35,72002.99,560553.1585,45341.7374,0.3,7.5,1,0,0,1,0,1,0,3103998,6902.5175,224.672463,163626073.6,3396941.561,27811204.33,1276540.101,540266.7374,1370271.243,1023660.702,451434.368,1088764.51,480145.1588,224.672463,163626073.6,3396910.179,1279734.414,1370271.243,0.1373,0.6357,10.6026,1946.262435,1255.464359,1946.262435,1255.464359,0,0,0,999999.5625
20023329,3,4213339.71,27408499.27,475013.07,602915.6976,2979.1983,1.7,0.5,0,1,1,0,3,1,0,0,0,224.957212,163806962.1,3403957.687,27408305.33,1294984.087,575987.4133,1429489.05,1023660.702,451434.368,1102745.858,486310.9329,224.957212,163806962.1,3403924.718,1304255.868,1429489.05,0.1378,0.6362,10.5988,2085.899089,1254.737661,2085.899089,1254.737661,0,0,0,999999.5625
20023556,13,4254726.78,27777192.96,106319.38,511361.2631,94533.6328,0.4,15.6,0,3,0,0,1,1,0,0,0,224.906127,163781503.2,3404220.162,27776942.68,1274278.467,483709.9374,1345085.735,1023660.702,451434.368,1103156.466,486492.0109,224.906127,163781503.2,3404187.25,1283725.675,1345085.735,0.1383,0.6362,10.5985,1953.893447,1254.952489,1953.893447,1254.952489,0,0,0,999999.5625
20005236,3,4302375.1,27799077.28,84435.06,482170.4582,123724.4377,0.3,20.4,0,1,0,1,1,0,1,3103998,6902.5175,224.990344,163833221.5,3403266.758,27798768.34,1258120.546,462018.1332,1299320.375,1023660.702,451434.368,1092985.483,482006.6072,224.990344,163833221.5,3403234.005,1263148.381,1299320.375,0.1374,0.6367,10.6,1843.717539,1255.323522,1843.717539,1255.323522,0,0,0,999999.5625
20008156,9,4331005.61,27765983.32,117529.02,467001.8622,138893.0337,0.4,22.9,1,1,1,0,1,1,0,3103998,6902.5175,224.701352,163605465.9,3403846.155,27765650.1,1246490.585,446804.3637,1277827.19,1023660.702,451434.368,1091576.779,481385.3689,224.701352,163605465.9,3403813.296,1250926.42,1277827.19,0.1372,0.6335,10.604,1795.649965,1254.625793,1795.649965,1254.625793,0,0,0,999999.5625
20013700,8,4375231.08,27408192.68,475319.66,602573.5917,3321.3042,1.7,0.5,1,0,1,0,2,1,0,365292,812.3183,224.694672,163602146.2,3404213.197,27407944.36,1307896.284,574865.6363,1452571.194,1023660.702,451434.368,1100459.846,485302.8015,224.694672,163602146.2,3404180.225,1316218.109,1452571.194,0.1389,0.6345,10.5947,2136.963312,1254.615479,2136.963312,1254.615479,0,0,0,999999.5625
20021107,27,4497348.43,27478049.82,405462.52,601718.3712,4176.5247,1.5,0.7,1,0,0,2,1,1,0,2391490,5318.0774,224.933138,163817171.1,3402445.578,27477821.11,1272532.045,574638.0327,1377270.228,1023660.702,451434.368,1098574.597,484471.4063,224.933138,163817171.1,3402413.678,1280218.823,1377270.228,0.1372,0.6362,10.6,1972.60344,1254.931704,1972.60344,1254.931704,0,0,0,999999.5625
20001661,23,4627424.77,27436522.72,446989.62,477337.1505,128557.7454,1.6,21.2,0,1,1,0,0,2,0,3687174,8199.3554,224.975785,163812303.4,2985656.225,27436201.24,1253794.21,458166.6746,1294387.173,1023660.702,451434.368,1083520.59,477832.5895,224.975785,163812303.4,2985625.732,1254809.338,1294387.173,0.1374,0.6366,10.6023,1830.705617,1255.084485,1830.705617,1255.084485,1,0,0,999999.5625
20010244,9,4631374.06,27744573.46,138938.88,467185.5876,138709.3083,0.5,22.9,0,1,0,0,1,1,0,3103998,6902.5175,224.983821,163837230.4,3403827.355,27744259.01,1251298.279,446988.0878,1280340.346,1023660.702,451434.368,1093119.887,482065.8797,224.983821,163837230.4,3403794.577,1256384.347,1280340.346,0.1374,0.636,10.5948,1803.848334,1255.142561,1803.848334,1255.142561,0,0,0,999999.5625
20013428,26,4671229.32,26964297.2,919215.14,599388.4874,6506.4085,3.3,1.1,1,0,0,0,1,0,3,0,0,225.189566,163829692,3404236.9,26963947.52,1306740.719,572315.6645,1457534.132,1023660.702,451434.368,1088888.94,480200.0314,225.189566,163829692,3404203.927,1310311.863,1457534.132,0.1391,0.6369,10.6016,2147.677629,1255.869823,2147.677629,1255.869823,0,0,0,999999.5625
20003356,12,4863212.08,27821704.74,61807.6,434388.8612,171506.0347,0.2,28.3,1,0,1,1,1,0,0,3103998,6902.5175,224.524636,163586489.1,3403750.792,27821341.42,1228870.568,414364.7499,1238915.852,1023660.702,451434.368,1091034.061,481146.0298,224.524636,163586489.1,3403717.78,1233100.998,1238915.852,0.1368,0.6347,10.6015,1722.886338,1255.290204,1722.886338,1255.290204,0,0,0,999999.5625
20016836,23,4917495.02,27316391.93,567120.41,440335.7677,165559.1282,2,27.3,2,0,0,0,0,3,0,3103998,6902.5175,224.678166,163591994.7,3397217.426,27316059.44,1236828.695,420084.6122,1257578.288,1023660.702,451434.368,1089812.19,480607.1849,224.678166,163591994.7,3397186.068,1240465.743,1257578.288,0.1367,0.6312,10.6035,1753.848065,1255.225464,1753.848065,1255.225464,1,0,0,999999.5625
20005306,6,4967185.67,24984069.42,2899442.92,345046.4588,260848.4371,10.4,43.1,0,0,1,0,2,1,2,0,0,224.576909,163843891.3,3399143.706,24984313.21,1303565.649,318862.3515,1457217.863,1023660.702,451434.368,1087964.072,479792.1639,224.576909,163843891.3,3399113.479,1306115.309,1457217.863,0.1391,0.6369,10.5997,2149.139296,1255.473042,2149.139296,1255.473042,1,0,0,999999.625
20017352,15,5249387.16,21594311.94,6289200.4,106800.5144,499094.3815,22.6,82.4,2,1,0,0,7,4,0,0,0,224.958161,163582066.5,3397609.355,21594442.37,1286815.262,106781.9086,1453497.604,1023660.702,451434.368,1088028.618,479820.6294,224.958161,163582066.5,3397577.853,1289838.985,1453497.604,0.1386,0.6311,10.5998,2142.169554,1255.806862,2142.169554,1255.806862,2,0,0,999999.5625
20025324,28,6248285.77,27439274.44,444237.9,558629.8224,47265.0735,1.6,7.8,0,1,1,0,0,2,0,3103998,6902.5175,224.990032,163835003,3404001.919,27439017.87,1260949.952,538332.3075,1340503.177,1023660.702,451434.368,1092995.7,482011.113,224.990032,163835003,3403969.069,1265980.011,1340503.177,0.1371,0.6364,10.5999,1882.405252,1255.037275,1882.405252,1255.037275,0,4,5,999994.5625
20023410,6,6283505.47,21452477.21,6431035.13,106621.0433,499273.8526,23.1,82.4,1,5,1,0,8,3,0,0,0,224.602638,163637382.3,3404220.162,21452871.27,1282883.958,106601.4226,1451155.473,1023660.702,451434.368,1090794.543,481040.4027,224.603579,163637819,3404187.25,1287406.936,1450712.333,0.1389,0.634,10.5975,2141.597317,1255.469789,2140.711939,1255.51976,1,0,0,999999.5625
20021441,11,6420668.79,22013614.15,5869898.19,96495.6818,509399.2141,21.1,84.1,0,2,1,0,3,0,2,3913705,8703.1039,225.309817,163780967,3404236.9,22012597.94,1287140.166,91607.6898,1430179.894,1023660.702,451434.368,1089257.192,480362.4306,225.316996,163784292.8,3404203.927,1290929.109,1430039.791,0.139,0.6346,10.5989,2076.20647,1255.334515,2075.984833,1255.453447,1,0,0,999999.5625
20019209,5,6522932.94,22009378.37,5874133.97,96429.9725,509464.9234,21.1,84.1,3,2,1,0,3,0,2,3744061,8325.8579,225.534859,163879633.8,3416288.19,22049415.31,1304859.911,91729.9698,1418692.129,1023660.702,451434.368,1091040.037,481148.6651,225.132068,163585842.4,3404203.309,1288634.571,1428336.018,0.1388,0.6357,10.6024,2063.265098,1258.512219,2075.615201,1255.380187,1,0,0,999999.5625
20025008,15,6712732.91,21087090.73,6796421.61,106905.7121,498989.1838,24.4,82.4,0,2,0,0,22,2,0,0,0,225.406682,163835910.6,3403751.059,21086991.24,1258964.178,106888.6546,1387238.733,1023660.702,451434.368,1052035.204,463947.5335,225.406682,163835910.6,3403718.401,1246824.197,1387238.733,0.1359,0.6359,10.6014,1953.159223,1253.954857,1953.159223,1253.954857,1,0,0,999999.5625
20007896,27,6860256.46,17796000.79,10087511.55,192302.7822,413592.1137,36.2,68.3,0,0,1,0,33,0,0,2391490,5318.0774,225.66885,163841822.4,3162803.033,17796572.48,1236135.738,184060.7913,1379384.678,1023660.702,451434.368,1060942.843,467875.8026,225.66885,163841822.4,3162768.489,1227730.277,1379384.678,0.1372,0.6368,10.5945,1977.010484,1255.264446,1977.010484,1255.264446,1,0,0,999999.5625
20024076,5,7081684.47,21401661.38,6481850.96,106618.9075,499275.9884,23.2,82.4,1,5,1,0,9,3,0,0,0,224.604287,163636002.3,3401436.011,21401802.24,1280713.78,106599.7545,1446852.443,1023660.702,451434.368,1089809.524,480606.0089,224.604287,163635261.6,3401403.058,1284514.062,1446876.941,0.1388,0.6333,10.5964,2133.858535,1254.88339,2133.917184,1254.887834,1,0,0,999999.5625
20002962,24,7416446.96,16928363.35,10955148.99,106094.8621,499800.0338,39.3,82.5,0,0,1,0,29,0,1,0,0,224.895212,163844796.3,2292233.282,16928365.36,1258217.823,106096.716,1459800.689,1023660.702,451434.368,1030881.282,454618.6537,224.895212,163844796.3,2292215.421,1237548.742,1459800.689,0.1392,0.6364,10.6009,2146.888901,1255.47747,2146.888901,1255.47747,1,0,0,999999.5625
20020223,19,7502489.08,21987625.59,5895886.75,96510.9739,509383.922,21.1,84.1,0,1,2,0,3,0,2,3744061,8325.8579,225.371549,163822709.7,3404101.082,21988155.48,1286379.118,91624.8579,1428913.135,1023660.702,451434.368,1089306.68,480384.2551,225.371549,163822709.7,3404068.115,1289747.681,1428913.135,0.1389,0.6359,10.5962,2076.108946,1255.048802,2076.108946,1255.048802,1,0,0,999999.5625
20021749,24,7517969.2,21963316.76,5920195.58,96545.1353,509349.7606,21.2,84.1,1,1,1,1,2,0,2,3744061,8325.8579,224.963895,163546468.7,3403676.214,21962337.02,1279898.54,91674.76,1419576.621,1023660.702,451434.368,1088442.783,480003.2762,224.974343,163557223.2,3403643.269,1283460.734,1419413.812,0.1385,0.6345,10.592,2059.759859,1254.897906,2059.549431,1254.989372,1,0,0,999999.5625
20025314,28,7558359.68,25943284.52,1940227.82,334565.064,271329.8319,7,44.8,1,2,1,2,1,1,0,3103998,6902.5175,224.573233,163385989.4,3403827.355,25943521.3,1248441.779,314687.9187,1290602.677,1023660.702,451434.368,1079545.989,476079.7901,224.573233,163385989.4,3403794.577,1247642.497,1290602.677,0.1371,0.6325,10.6002,1824.918766,1254.989473,1824.918766,1254.989473,0,10,11,999988.625
20023981,1,7868342.83,22605134.69,5278377.65,94876.0623,511018.8336,18.9,84.3,2,2,1,0,2,1,1,3687174,8199.3554,224.73807,163390653.2,3393190.964,22605715.65,1250271.452,89498.8965,1348517.121,1023660.702,451434.368,1083913.667,478005.9362,224.73807,163390653.2,3393158.795,1251599.462,1348517.121,0.1371,0.6313,10.594,1878.232564,1254.783732,1878.232564,1254.783732,0,0,0,999999.5625
20005289,5,8184884.37,18430602.24,9452910.1,100680.6879,505214.208,33.9,83.4,1,2,1,0,33,0,0,3687174,8199.3554,224.658545,163794606.8,2292249.768,18429744.53,1190853.898,100679.9568,1246636.683,1023660.702,451434.368,1006289.201,443773.546,224.658545,163794606.8,2292231.872,1160194.636,1246636.683,0.1373,0.6365,10.6027,1722.660097,1255.21168,1722.660097,1255.21168,0,0,0,999999.5625
20013470,27,8228550.36,16919456.61,10964055.73,100463.8007,505431.0952,39.3,83.4,0,0,1,0,29,0,1,3744061,8325.8579,224.897351,163845062.9,2291376.148,16919213.46,1230185.645,100466.1267,1376006.732,1023660.702,451434.368,1019703.902,449689.4289,224.897351,163845062.9,2291356.628,1204841.567,1376006.732,0.1385,0.6364,10.6028,1963.055504,1254.869961,1963.055504,1254.869961,0,0,0,999999.5625
20011088,15,8338781.43,15907347.51,11976164.83,106149.9797,499744.9162,43,82.5,0,1,1,0,31,1,2,0,0,225.016847,163837817.6,2180125.295,15906967.24,1252809.037,106151.5693,1457372.746,1023660.702,451434.368,1005406.857,443384.4319,225.016847,163837817.6,2180115.094,1221407.911,1457372.746,0.1392,0.6366,10.5998,2148.00849,1255.806862,2148.00849,1255.806862,0,0,0,999999.5625
20014601,16,8404545.75,22701157.28,5182355.06,94111.513,511783.3829,18.6,84.5,1,2,1,0,1,2,1,3103998,6902.5175,224.891947,163500960.9,3403846.155,22701746.18,1219983.51,88713.3837,1246246.715,1023660.702,451434.368,1087177.582,479445.323,224.891947,163500960.9,3403813.296,1222652.839,1246246.715,0.1368,0.6339,10.5995,1728.896837,1253.990271,1728.896837,1253.990271,0,0,0,999999.5625
20002059,16,8441822.31,16932602.07,10950910.27,99824.7872,506070.1087,39.3,83.5,0,0,1,0,29,0,1,3687174,8199.3554,224.898246,163846248.7,2292249.768,16932375.36,1188442.577,99863.9401,1245635.591,1023660.702,451434.368,1020061.36,449847.0683,224.898246,163846248.7,2292231.872,1163325.232,1245635.591,0.1372,0.6368,10.6036,1725.314032,1254.694682,1725.314032,1254.694682,0,0,0,999999.5625
20003030,27,8492217.95,16928352.26,10955160.08,99965.5262,505929.3697,39.3,83.5,0,0,1,0,29,0,1,3103998,6902.5175,224.896112,163844511.6,2292006.547,16928133.28,1204351.79,99964.86,1295091.456,1023660.702,451434.368,1021228.059,450361.5826,224.896112,163844511.6,2291988.56,1179649.693,1295091.456,0.1377,0.6364,10.6028,1829.566618,1255.005708,1829.566618,1255.005708,0,0,0,999999.5625
20018842,19,8506546.2,15724172.83,12159339.51,101657.2208,504237.6751,43.6,83.2,1,3,1,0,30,0,1,0,0,224.470458,163489477.6,2291376.148,15723761.31,1207471.85,101657.2206,1380049.692,1023660.702,451434.368,1027853.957,453283.6029,224.470458,163489477.6,2291356.628,1186180.04,1380049.692,0.1369,0.6344,10.5991,1976.417562,1254.394513,1976.417562,1254.394513,1,0,0,999999.5625
20023864,25,8535454.79,21987016.57,5896495.77,96452.0927,509442.8032,21.1,84.1,0,1,0,1,2,0,3,3744061,8325.8579,225.285202,163701154.2,3404236.9,21987577.21,1284260.291,91572.5244,1428626.539,1023660.702,451434.368,1091007.342,481134.247,225.285202,163701154.2,3404203.927,1288347.057,1428626.539,0.1389,0.6363,10.5989,2075.273748,1254.817463,2075.273748,1254.817463,0,0,0,999999.5625
20010077,2,8553836.64,22693590.87,5189921.47,94097.0318,511797.8641,18.6,84.5,1,2,1,0,1,1,1,3687174,8199.3554,224.874267,163501967.1,3404188.973,22694168.14,1215825.164,88710.7524,1232371.228,1023660.702,451434.368,1086021.915,478935.6742,224.874267,163501967.1,3404155.993,1218065.899,1232371.228,0.1368,0.6337,10.597,1695.284692,1254.10882,1695.284692,1254.10882,0,0,0,999999.5625
20006416,23,8759609.34,15570100.73,12313411.61,187400.413,418494.4829,44.2,69.1,1,3,0,0,45,2,0,0,0,223.056038,163712684,3159264.072,15569507.48,1244503.661,179128.3534,1454666.557,1023660.702,451434.368,1017877.915,448884.1682,223.056038,163712684,3159232.69,1218036.945,1454666.557,0.1386,0.6365,10.599,2144.793204,1255.393952,2144.793204,1255.393952,0,0,0,999999.5625
20019133,2,8848595.38,22663130.92,5220381.42,93990.9413,511903.9546,18.7,84.5,2,1,2,1,3,1,1,3103998,6902.5175,224.791256,163264483.7,3363672.182,22663634.12,1217628.918,88605.3323,1245281.218,1023660.702,451434.368,1086284.995,479051.6914,224.792602,163266792.2,3363642.405,1220220.778,1245022.702,0.1368,0.6263,10.6007,1733.100797,1254.828484,1732.497184,1254.978172,0,0,0,999999.5625
20021198,1,8897541.91,16838172.63,11045339.71,100345.373,505549.5229,39.6,83.4,0,1,1,0,31,0,1,3744061,8325.8579,224.684828,163665987.1,2292233.282,16837888.19,1249358.829,100347.7526,1427122.722,1023660.702,451434.368,1017491.662,448713.8306,224.684828,163665987.1,2292215.421,1223115.786,1427122.722,0.139,0.6355,10.599,2073.014065,1254.080303,2073.014065,1254.080303,1,0,0,999999.5625
20022487,26,8915378.89,14804309.85,13079202.49,109234.589,496660.3069,46.9,82,1,2,0,0,43,2,1,0,0,225.313839,163712841.8,3404236.9,14804840.07,1254314.731,100984.681,1453080.644,1023660.702,451434.368,1090897.375,481085.7515,225.313839,163712841.8,3404203.927,1257071.809,1453080.644,0.1391,0.6365,10.6034,2145.563578,1255.699304,2145.563578,1255.699304,0,0,0,999999.5625
20021787,26,8974056.41,21967494.92,5916017.42,95987.5667,509907.3292,21.2,84.2,1,0,2,1,3,0,2,3913705,8703.1039,225.213892,163717507.5,3404236.9,21968019.46,1283532.12,91112.9549,1425214.934,1023660.702,451434.368,1089381.326,480417.174,225.213892,163717507.5,3404203.927,1286936.599,1425214.934,0.1387,0.6338,10.5927,2064.547471,1254.835706,2064.547471,1254.835706,0,0,0,999999.5625
20025090,18,9089048.88,21953487.19,5930025.15,96308.7733,509586.1226,21.3,84.1,1,6,2,1,3,1,2,3744061,8325.8579,225.078773,163618033.9,3404236.9,21953947.19,1280350.079,91464.0915,1417393.698,1023660.702,451434.368,1086978.638,479357.5883,225.078773,163618033.9,3404203.927,1282731.503,1417393.698,0.1381,0.6325,10.6021,2064.852946,1254.689979,2064.852946,1254.689979,0,0,0,999999.5625
20024940,12,9124265.08,21920258.44,5963253.9,92956.297,512938.5989,21.4,84.7,0,3,1,0,5,0,2,3103998,6902.5175,225.30314,163770910.6,3374277.411,21921112.71,1260980.875,87583.4174,1366721.084,1023660.702,451434.368,1089673.38,480545.9696,225.30547,163771953.8,3374246.576,1264878.354,1366290.958,0.1379,0.6343,10.592,1946.960059,1254.605413,1946.342669,1254.661099,0,0,0,999999.5625
20016712,17,9279402.59,16809662.34,11073850,100466.4565,505428.4394,39.7,83.4,0,0,1,0,31,0,1,3744061,8325.8579,224.915809,163842575.4,2291968.256,16809376.18,1225464.151,100468.8653,1363445.152,1023660.702,451434.368,1017479.75,448708.5778,224.915809,163842575.4,2291948.963,1199212.972,1363445.152,0.1381,0.6364,10.5918,1937.921022,1254.079183,1937.921022,1254.079183,1,0,0,999999.5625
20015680,3,9328124.93,16812144.3,11071368.04,100444.4116,505450.4843,39.7,83.4,0,0,3,0,30,0,1,3744061,8325.8579,224.878115,163830200.1,2291376.148,16811779.64,1212828.903,100446.7594,1328084.369,1023660.702,451434.368,1013976.987,447163.859,224.878115,163830200.1,2291356.628,1185086.679,1328084.369,0.1379,0.6366,10.6036,1866.193503,1254.488622,1866.193503,1254.488622,1,0,0,999999.5625
20022477,26,9416870.4,16301797.29,11581715.05,99852.4525,506042.4434,41.5,83.5,0,3,1,0,32,1,1,0,0,224.658788,163647614.8,2292129.451,16301984.58,1191829.498,99850.3391,1268450.869,1023660.702,451434.368,1028035.451,453363.642,224.658809,163647624.1,2292111.509,1169935.674,1268440.363,0.1373,0.6353,10.5999,1760.052235,1253.843195,1760.034931,1253.843439,1,0,0,999999.5625
20002816,18,9437400.27,16903648.42,10979863.92,99810.0732,506084.8227,39.4,83.5,0,0,0,1,30,1,1,3687174,8199.3554,224.872351,163830672.4,2292249.768,16903410.6,1187548.867,99849.307,1243485.592,1023660.702,451434.368,1019873.604,449764.268,224.872351,163830672.4,2292231.872,1162353.803,1243485.592,0.1368,0.636,10.6016,1722.462903,1254.554158,1722.462903,1254.554158,0,0,0,999999.5625
