concern,att_wld_unfav,att_nm_unfav,comp,norm_control,aware,past,appreciate,social,Cluster,id,income,areaf,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,dfl08to18,dflmean
-0.33458365084261404,0.10224590250022302,0.33034378809246695,-0.0670523962574824,-0.5076010560618921,-0.278092955386005,-0.7111980035124059,-0.19222246165425,-0.10110030398781501,0,6948706493,4.0,2.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
-0.301249658783036,-0.293210377958553,0.309335131786784,-0.0216199883061817,-0.46048184352577204,-0.0793733134873813,0.24251306215711702,-0.0281633543095976,-0.0802195562193879,1,6948691653,5.0,2.0,3.5,46497.0,14.9,474.0,175.0,171.0,4481.0,149.0,6257.0,32.77,18.0,210.0,770.0,417.0,698.0,429.0,0.52325088,0.512927345
-0.0802311711334106,-0.211627805967963,0.266862271227511,-0.111884999756793,0.10662652150730999,-0.300652659494701,0.164288014147225,0.18245383653148003,0.00191646840778368,1,6948681806,6.0,2.0,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705
0.124257103089309,-0.160879973592873,0.29376965995500504,0.0435464395765149,-0.23930191613848803,-0.157069463124165,0.159290746414581,-0.0609435881996601,-0.18069295188519102,1,6948655563,,5.0,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232
0.29218821932270195,0.419407000350872,0.31022947349708196,-0.13389434582719698,-0.0842433696858592,-0.27594658530632105,0.214109745729483,-0.20494298742247802,0.0420399071469338,1,6948647714,5.0,3.0,3.6,44597.0,14.29,425.0,183.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458
0.19849030662715803,0.0812982453018079,0.32755284098247806,-0.0386816868279728,-0.474385241645477,-0.18910988277670202,0.20193570340282999,-0.14962167305122198,-0.0014866913893077699,1,6948511119,3.0,2.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
-0.207241375687844,-0.605953104383026,-0.659654177277224,-0.252021990820946,0.498132133431935,-0.269977200676212,0.250062486227292,0.293262879433177,-0.14268353942919298,2,6948510157,6.0,2.0,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705
0.710780000395609,-0.37713548526733204,-0.087519382527663,0.336608027314664,-0.357013931486156,-0.25877879534551,0.21466602800992102,-0.21246093006524697,-0.18420586691812801,1,6948509307,,,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
-1.29252939650545,0.019513851509236,-0.685604602315333,0.0819818003471995,0.274192151224037,-0.277312274489875,0.244185689675967,0.065382465646717,0.000425285952488509,1,6948508205,7.0,2.0,4.6,46138.0,14.79,464.0,225.0,177.0,6435.0,0.0,0.0,83.99,2.0,198.0,775.0,417.0,698.0,431.0,0.5033792979999999,0.485067304
-0.5279178251170371,-0.00485272117948977,0.29664860903821005,-0.0380639814215418,-0.195686599505894,-0.309520183968563,0.15538200132765698,-0.216245076605856,-0.18481271642168398,1,6948507689,,3.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
0.905169868431251,0.329156994688875,0.324696600186174,0.10805215176604198,-0.372704239138681,-0.301724523194046,-0.7078034336545742,-0.00633339764010234,0.21437116794521302,0,6948506700,2.0,2.0,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745
1.15622439177226,-0.334048662313976,0.31137259279056606,-0.0226992150707908,-0.434681691957678,-0.27475696263537197,-0.7190503322301499,0.097767294760678,0.21621145620137197,0,6948504619,3.0,2.0,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745
0.0674419123857016,-0.295468746091106,-0.566208925612514,0.0799288195146758,0.0123750620038068,-0.30157805196925297,0.245536778953137,0.123826227996068,0.000955320495659835,2,6948503888,,,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
-0.38388334269001395,1.12087960729007,-1.2836379927735702,-0.14818224466408403,0.588059817562217,-0.30907593165723,0.155304906272544,-0.214966607529811,-0.150305155802656,1,6948502762,4.0,1.0,3.5,45104.0,14.46,437.0,229.0,214.0,5854.0,38.3,9834.0,0.0,22.0,237.0,757.0,417.0,709.0,429.0,0.515466703,0.486323499
-0.716689550711165,0.220013666011055,0.327551074382448,0.0424437348115646,-0.494266267826844,-0.21599863634315802,0.20232351751004302,-0.131613173884786,-0.0015659856699743,1,6948501935,3.0,2.0,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705
-0.60540834257105,-0.0802132716887445,0.657273149594464,-0.10682109128935499,-0.0528520389245852,-0.19099396341661604,0.24228415274731602,-0.0394454367041617,-0.146440286924267,1,6948500862,3.0,2.0,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249
-0.0587088974610096,-0.274381496284401,0.32573460763272305,-0.26526785892179394,-0.51174664314548,-0.25155289491565497,-0.365137199957784,-0.16899937897012,-0.0443305891714202,0,6948500040,3.0,2.0,3.6,44597.0,14.29,425.0,183.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458
0.181795683158854,-0.9984853779735179,-0.6294353848952261,0.13087157294747198,-0.174749193682146,-0.220248783891185,-0.6763894650500649,0.27364731323215397,-0.141068262382511,0,6948499253,2.0,3.0,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609
-1.46301352849279,1.18869710536234,-0.571294615536723,-0.44087840135010203,0.30503541612697804,-0.306481894987451,-0.15102819758004998,-0.0476416712703348,-0.147460226765145,1,6948498376,6.0,2.0,3.7,49421.0,15.84,546.0,237.0,226.0,6446.0,188.5,3302.0,0.0,32.0,219.0,762.0,417.0,711.0,431.0,0.45252079,0.418157076
-0.574664039406353,-0.0846664122360742,0.32510667295085804,-0.469811420478305,-0.349963223022159,-0.224129079045807,0.226551161420573,-0.101348072991226,-0.00126841389555928,1,6948497545,6.0,2.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
0.124333499622916,-0.15573423363702898,0.290410168264353,0.0447315289555955,-0.19971691838388297,-0.164688851564066,-0.7255092094097909,-0.233420424992698,-0.18203638436283,0,6948497011,1.0,4.0,4.2,43738.0,14.02,404.0,150.0,174.0,5396.0,150.7,1837.0,0.0,19.0,196.0,765.0,417.0,698.0,428.0,0.5994114229999999,0.5770359970000001
-0.6627749643908399,0.295506231017231,-0.0755039696769205,-0.18922139246825098,-0.0175400809122714,-0.24147410643976397,0.233583273814693,0.22436040640048602,0.21712668604879898,1,6948495759,6.0,1.0,3.1,64137.0,20.56,860.0,131.0,131.0,18090.0,31.3,1071.0,0.0,22.0,707.0,784.0,486.0,1113.0,555.0,0.666003954,0.627656542
1.0663190068437198,0.08519272726192201,1.11214365551389,0.41866099946095603,-0.127227462255499,-0.19029353981419198,0.229951109959483,0.445774037550575,-0.0355973339447563,2,6948494256,5.0,4.0,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249
0.7497955065095592,-0.0730515404511346,0.297644218476993,0.120369125417891,-0.2531848470124439,-0.272156876819668,0.22579416106811803,-0.10201583661675699,0.21208956727858,2,6948493327,4.0,2.0,3.8,45515.0,14.59,448.0,216.0,217.0,6071.0,0.0,2003.0,0.0,1.0,228.0,753.0,417.0,698.0,424.0,0.5851084010000001,0.557988585
-0.685100970728542,0.38654853537372297,0.324796361538338,-0.543062747190841,-0.114188047019291,-0.30829787113478,-0.72482219270747,-0.18248192405477598,-0.0839564138251215,0,6948492232,3.0,2.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
0.36199797769060904,0.119870551755276,0.309643819997661,-0.105125170677407,-0.216912525476001,-0.281696017354706,0.225881046978419,-0.136831362270659,-0.0842788045003708,1,6948461651,4.0,2.0,4.0,46304.0,14.84,468.0,224.0,216.0,6922.0,95.0,284.0,0.0,10.0,225.0,762.0,417.0,698.0,427.0,0.510246648,0.48386545
-0.957646236196894,1.16260851176461,-1.40444848865983,-0.565736210899721,0.4019503219687539,-0.282310003903249,0.23781566032419196,-0.20757914489778698,-0.0398945122196609,1,6948085949,6.0,4.0,3.1,64437.0,20.65,866.0,203.0,202.0,7757.0,23.8,833.0,0.0,13.0,741.0,756.0,486.0,1113.0,546.0,0.54005066,0.501171081
0.33555559188353906,0.9281753786053001,0.39264595255349205,-0.3843749590899771,0.48339781078026295,-0.27807861434487297,0.24610892208525897,0.127139829220894,-0.14515345790463502,1,6948084829,4.0,4.0,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232
0.86057637682124,-0.642735445770131,-0.6122163150106751,0.646147876360484,0.151378010289001,-0.109453644081274,0.21635520602160502,-0.12660993738807,-0.00018191473525796398,2,6948083536,3.0,2.0,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609
0.32668281349518896,-0.4417761759262279,-0.107023334082223,0.0800763134704764,-0.0611187052972071,-0.154756627059528,0.217344417549802,-0.0783775776592197,0.0282390511782804,2,6948082295,3.0,1.0,4.6,46138.0,14.79,464.0,225.0,177.0,6435.0,0.0,0.0,83.99,2.0,198.0,775.0,417.0,698.0,431.0,0.5033792979999999,0.485067304
0.31261448332533504,0.42086657369834296,-1.38621465957368,0.312121144404645,0.100289277579752,-0.129129953717112,0.223865771660162,-0.19213931663071698,0.21259216025883398,2,6948080508,5.0,2.0,3.1,64020.0,20.52,858.0,197.0,189.0,7866.0,89.4,5422.0,0.0,46.0,651.0,764.0,486.0,1113.0,549.0,0.428145138,0.38766035200000004
0.321180858941162,0.25157945463216397,0.28171179902890003,0.114290484806512,0.0498506185784329,-0.278472546353069,0.244216637990983,0.0559551522617396,-0.0815085889820347,1,6948077266,7.0,3.0,3.8,45515.0,14.59,448.0,216.0,217.0,6071.0,0.0,2003.0,0.0,1.0,228.0,753.0,417.0,698.0,424.0,0.5851084010000001,0.557988585
-0.710309221087182,-0.242633939235285,0.31529376310463,-0.256155343011884,-0.41395826090506105,-0.147558562858171,0.203099196890871,-0.0748928819134822,0.21406593222774103,1,6948076027,6.0,2.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
0.0200805201584894,1.27911859784882,1.2182268709714,-0.80929029115578,0.29980798873287395,-0.31002484872122305,-0.725950878477055,-0.23848586242414802,-0.149441307983876,0,6948074916,1.0,1.0,4.5,44271.0,14.19,417.0,215.0,213.0,6510.0,207.9,700.0,0.0,24.0,189.0,749.0,417.0,698.0,423.0,0.5474074489999999,0.516861187
1.8397187705729499,-1.7755952937076203,-1.6145086451763002,0.8314053994966859,0.39764477018254796,0.255867878150525,-0.6823814448684951,0.0392596474316911,0.221957961683589,2,6948071691,3.0,2.0,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888
-0.6979378836145529,0.173373843354108,0.31407768179823,-0.233820454072499,-0.23120295268761198,-0.307115008530825,0.223905917753335,-0.20769747066457897,-0.00382199227214011,1,6948070295,4.0,,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249
0.9045942338302909,0.119060159522944,-0.16200229125749802,0.575877954047859,0.0137615695274948,-0.227464862500875,-0.7237459425567428,-0.103057429033379,0.213939078434214,0,6948068890,2.0,1.0,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945
-0.21085961465317998,0.5369414125676489,0.319341303033667,-0.0724118708550747,-0.18824245052834399,-0.279273053701723,0.180060069813547,-0.130929337720887,0.10776738382479599,1,6948067454,4.0,4.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
-1.47428295731731,0.960998137925494,-0.571010693779977,-0.883057330690573,0.411711540453289,-0.297274961411964,0.239605441580312,0.442552244634979,-0.0762123842671273,1,6948065388,6.0,3.0,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945
-0.167728470260951,-0.132742541917622,0.28283453727082203,0.029365781981104,-0.110259580193377,-0.127441960532625,0.20490831777129,-0.0136142360885054,0.111307740749672,1,6948063980,5.0,2.0,4.5,44271.0,14.19,417.0,215.0,213.0,6510.0,207.9,700.0,0.0,24.0,189.0,749.0,417.0,698.0,423.0,0.5474074489999999,0.516861187
0.37971840876514895,0.24541840927941602,-0.0900257411921186,0.191184658822338,-0.0072935076785359,-0.24971095103635502,-0.683543175078187,-0.0174832475405489,-0.080922797205883,0,6948061858,2.0,1.0,3.8,45515.0,14.59,448.0,216.0,217.0,6071.0,0.0,2003.0,0.0,1.0,228.0,753.0,417.0,698.0,424.0,0.5851084010000001,0.557988585
-0.985908044288483,0.914920887348867,1.9760157698900602,-0.12457973965897,0.0197623432849206,-0.306333746604167,0.23876288806683302,-0.161367547857981,-0.00317054991664242,1,6948059293,6.0,2.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
-0.6082394130186171,0.0510007954408588,0.20208946782250098,0.426651551094471,0.673231645191433,-0.308156682759197,0.180114573568465,-0.16073193610332,-0.149552706959632,1,6948057874,4.0,2.0,4.4,45400.0,14.55,445.0,209.0,219.0,6585.0,136.2,199.0,0.0,12.0,203.0,784.0,417.0,698.0,433.0,0.490212387,0.463059358
0.8525060046012759,0.33820897017405704,-0.589765939906981,0.100684536935893,-0.00292281894458246,-0.18372676654684197,-0.724055600759168,-0.157882359340892,-0.0820487133463465,0,6948056254,3.0,2.0,3.2,53785.0,17.24,638.0,226.0,214.0,6024.0,0.0,600.0,0.0,3.0,368.0,746.0,417.0,903.0,482.0,0.577500197,0.5347631939999999
0.546022803579993,0.26415599823154995,-0.0868440517214327,0.0578675982754131,0.0351860489709254,-0.186218038032193,-0.7255630505982759,-0.23435730873815896,-0.182318824748082,0,6948054705,,2.0,4.5,44271.0,14.19,417.0,215.0,213.0,6510.0,207.9,700.0,0.0,24.0,189.0,749.0,417.0,698.0,423.0,0.5474074489999999,0.516861187
-0.162063156343345,-0.7082407019564979,-0.125725154909929,0.158649403187751,-0.0237510365482698,-0.265600344763793,0.24887727975687998,0.290650682874675,0.217751427244631,2,6948052325,2.0,2.0,3.2,53785.0,17.24,638.0,226.0,214.0,6024.0,0.0,600.0,0.0,3.0,368.0,746.0,417.0,903.0,482.0,0.577500197,0.5347631939999999
-0.870696178906189,0.117302088325643,0.21059308137996302,-0.18859014170740698,0.304227407037067,-0.29943043690355,0.251610574885899,0.36033026272994606,-0.14209538039128602,1,6948020508,4.0,4.0,3.7,44212.0,14.17,415.0,150.0,170.0,5078.0,0.0,0.0,0.0,0.0,224.0,777.0,417.0,698.0,431.0,0.592261355,0.572932135
-1.23352244186366,-0.20076625844593202,-0.583177349037708,-0.07961912707474,0.26107165514839004,-0.30905058816161307,0.17884131737279002,-0.214338459764379,-0.150328227285127,1,6948018409,,2.0,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
0.18558490375431896,0.0872702076079098,0.31744671725927004,0.0380911682942797,-0.39448534217632397,-0.30379464486379604,-0.724496223114945,-0.129954821456914,0.21260155701753897,0,6948016142,4.0,1.0,4.5,44271.0,14.19,417.0,215.0,213.0,6510.0,207.9,700.0,0.0,24.0,189.0,749.0,417.0,698.0,423.0,0.5474074489999999,0.516861187
-0.29049946394024895,-0.317724677776328,-0.563704130273083,-0.192957174075657,-0.492647801780134,-0.307424259315839,-0.725261452323001,-0.19024529818931,-0.00227123488261804,0,6948013471,,2.0,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
-0.21252999458649,-0.17543440472704902,-0.0848751534499901,0.0738499046074664,-0.217990587159728,-0.21415731282956102,0.252232675339689,0.41515908528739104,0.11628632874619901,2,6948011547,5.0,2.0,4.6,46138.0,14.79,464.0,225.0,177.0,6435.0,0.0,0.0,83.99,2.0,198.0,775.0,417.0,698.0,431.0,0.5033792979999999,0.485067304
1.68916544030709,1.0703732473954102,0.28717612034990897,0.129203680368863,0.3952509994785421,0.322190597612247,0.0930674408800981,0.0880125026275543,0.22241743089610896,2,6948008993,4.0,2.0,3.4,53133.0,17.03,629.0,220.0,250.0,6085.0,0.0,0.0,0.0,0.0,377.0,749.0,417.0,812.0,456.0,0.492542992,0.448463774
-0.0314802268546435,0.22849784286006197,-0.538501191248536,-0.0179131340299254,-0.0333461793571227,-0.27737054490249896,0.239697989166647,-0.0954854561748533,0.21209860096962602,2,6947769197,5.0,3.0,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
0.623363610351848,0.069950692760237,-1.46227999891653,0.15489739732353,0.31656720192073495,-0.14648395159123498,0.2200576167139,0.0491817920549615,0.13404460936549,2,6947767101,6.0,2.0,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888
-0.503490098764822,0.591587790556927,1.15710963606656,-0.30475954164352004,-0.14702978095280803,-0.251609116771347,0.170156984635459,-0.16380874243972102,-0.0842116135440716,1,6947766117,5.0,2.0,4.4,45400.0,14.55,445.0,209.0,219.0,6585.0,136.2,199.0,0.0,12.0,203.0,784.0,417.0,698.0,433.0,0.490212387,0.463059358
-0.19434922447522301,-0.24371345350233603,0.245843541390067,0.213891234531379,0.17143859316317403,-0.267319386679343,0.253848209111748,0.45264906115303494,-0.140377715154738,1,6947764954,5.0,2.0,3.6,44917.0,14.4,433.0,167.0,170.0,4453.0,341.6,4.0,0.0,36.0,215.0,787.0,417.0,698.0,434.0,0.588319113,0.5632020529999999
1.16769258181129,-0.903395802855762,-0.23737549235727304,0.5129939217535179,0.10172004484985499,-0.244218466100659,0.250837927193081,0.324350111845403,-0.141918337843299,2,6947763940,6.0,2.0,3.6,44597.0,14.29,425.0,183.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458
1.7445403798717702,-0.3058568180798,0.264776432797441,0.12605959397249902,0.0599705110760332,-0.30964857256879497,-0.7247050434776621,-0.19055814213352198,-0.183237007482506,0,6947763117,,,3.7,49421.0,15.84,546.0,237.0,226.0,6446.0,188.5,3302.0,0.0,32.0,219.0,762.0,417.0,711.0,431.0,0.45252079,0.418157076
0.11377769845982302,0.9779353077124929,0.8592209454568941,-0.35740615112050605,-0.20311409319773605,-0.28141324776905796,0.0745556002566759,-0.114116948306697,-0.0837425659054884,1,6947762340,4.0,2.0,3.7,49421.0,15.84,546.0,237.0,226.0,6446.0,188.5,3302.0,0.0,32.0,219.0,762.0,417.0,711.0,431.0,0.45252079,0.418157076
0.374451672247416,-0.29961756181787397,-0.520869328502051,0.12013733724517699,0.0732514173764801,-0.30700650210859803,0.24081941965280998,-0.0939980337258004,-0.148668103341515,1,6947730214,4.0,1.0,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945
0.17848215404190199,0.144574182464138,0.30263926088605,-0.119675477831327,-0.128644535194423,-0.30418662767465804,0.22807702921360198,-0.0320856920239398,-0.00128143387679846,1,6947728905,4.0,3.0,3.2,45433.0,14.56,444.0,141.0,143.0,3631.0,121.5,21030.0,20.19,37.0,214.0,758.0,417.0,724.0,433.0,0.552550845,0.536178939
-0.40087513456271096,0.160636288885611,0.32729992034842403,-0.312175861573931,-0.3356053130049,-0.277715685598418,0.15647311407727,-0.16767270899912698,-0.14923886138136,1,6947727383,4.0,2.0,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004
-0.7047149968691021,-0.23423727657290302,0.7713246017620758,-0.17519076852859303,-0.43481872217000894,-0.281036649263868,0.15631391426775,-0.154831352834596,-0.00264753773945658,1,6947725489,5.0,2.0,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001
-0.837559113401358,0.250026882740756,-0.153392692065457,-0.0166997482870814,-0.191124328833607,-0.308986888878727,0.23799860693808203,-0.21275964984764104,-0.150386216005815,1,6947722323,3.0,3.0,3.6,44917.0,14.4,433.0,167.0,170.0,4453.0,341.6,4.0,0.0,36.0,215.0,787.0,417.0,698.0,434.0,0.588319113,0.5632020529999999
-0.852422992811249,0.257996742066807,0.325776269202186,-0.10720276374445802,-0.39350587592960296,-0.27463431632624397,-0.7190420329784509,0.0504998742548334,-0.144878481420794,0,6947720880,3.0,2.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
0.574675931920801,-0.17842901807566897,-0.626287943460881,0.142910279031113,0.154639135561022,-0.245042990485737,0.24833231823222102,0.22734328370867998,-0.0786470354517582,2,6947718708,4.0,,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945
-1.66043945219274,-1.5390951595782,-1.38664632133698,-1.5917416294412698,-1.08933485812619,-0.308451731511648,0.168964428407163,-0.212845567535774,-0.102984853239976,1,6947716268,1.0,2.0,3.3,46153.0,14.79,459.0,119.0,129.0,3410.0,4.4,10017.0,11.03,16.0,220.0,748.0,417.0,764.0,442.0,0.47751278700000005,0.458586311
1.84396834625478,-1.74254275861913,-1.1709572156457,0.890740933374008,0.538406418526005,0.0207692333602072,-0.652205166797909,0.405070542175621,0.22420546361945498,2,6947714118,3.0,2.0,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705
-0.981451128809918,0.223925236361166,1.0512194662463399,-0.20495987854061498,-0.122556380360649,-0.308133149118448,0.201970179114429,-0.16014864624968,-0.14957413083849402,1,6947711441,6.0,3.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
0.431156704567601,0.167801459652649,-0.551993602456461,-0.17434968666501902,0.187478838275552,-0.212519688876087,0.19920091789929104,0.0773219799426414,0.0014677129068414,2,6947708338,5.0,2.0,3.6,44917.0,14.4,433.0,167.0,170.0,4453.0,341.6,4.0,0.0,36.0,215.0,787.0,417.0,698.0,434.0,0.588319113,0.5632020529999999
-0.721987441878489,0.329297275865485,-0.597266967763616,-0.20565238852865,0.15112133118955598,-0.267471190862631,0.250617195608272,0.335831609587875,0.0044044798041478605,1,6947706873,5.0,4.0,3.3,43036.0,13.79,385.0,202.0,183.0,6275.0,263.0,1492.0,51.44,19.0,212.0,757.0,417.0,698.0,425.0,0.513802024,0.493156702
-0.857442664837697,0.52915011269768,0.312624493980055,-0.396291278601614,0.0076295967808288,-0.305100699769079,0.195196811430188,-0.085703415062444,-0.00201390321030594,1,6947704679,2.0,5.0,3.3,46153.0,14.79,459.0,193.0,129.0,3410.0,4.4,10017.0,11.03,16.0,220.0,748.0,417.0,764.0,442.0,0.47751278700000005,0.458586311
0.161266805538417,-0.0255312855176171,0.297875965977894,0.100107911872833,-0.252403522096718,-0.221769276224422,-0.7157996888835301,0.183878229906014,-0.142315975982474,0,6947701473,2.0,2.0,4.2,43738.0,14.02,404.0,150.0,174.0,5396.0,150.7,1837.0,0.0,19.0,196.0,765.0,417.0,698.0,428.0,0.5994114229999999,0.5770359970000001
0.685725180805218,-0.25478912524318,0.31936077629368104,-0.40091326071945205,-0.333802013546837,0.161912224774766,-0.725588030341188,-0.204788375805924,0.217355166075349,0,6947697525,3.0,2.0,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997
-0.0317290321611746,-0.0685533909191527,-0.5995540623654879,0.0927067752946224,-0.103636830949536,-0.27931190804783096,0.162495256194505,0.0816762556525308,-0.18018725205743202,1,6947696123,4.0,2.0,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705
0.116525296189133,-0.188499614195849,0.312780035082829,0.030642228813457,-0.46006620858713,-0.27769401783561104,0.22532668684902998,-0.168984661369447,-0.14935202121308,1,6947392965,2.0,3.0,4.0,46304.0,14.84,468.0,224.0,216.0,6922.0,95.0,284.0,0.0,10.0,225.0,762.0,417.0,698.0,427.0,0.510246648,0.48386545
-0.8598671178952328,0.0134028059264411,0.292385284230511,-0.0513079844923009,-0.14846265066998401,-0.305926405036451,0.2020986219734,-0.135526552817102,-0.00274574384022045,1,6947391733,3.0,2.0,4.0,47920.0,15.36,508.0,209.0,223.0,5987.0,18.6,0.0,0.0,4.0,256.0,742.0,417.0,704.0,423.0,0.455309006,0.43189364399999997
0.728911031359698,-0.0523132241735596,-0.102455518488502,0.134606921389218,0.0473666158129394,-0.227418549286698,0.215834235814648,-0.16516703153456302,-0.18313957249683202,1,6947391108,,2.0,3.2,45433.0,14.56,444.0,141.0,143.0,3631.0,121.5,21030.0,20.19,37.0,214.0,758.0,417.0,724.0,433.0,0.552550845,0.536178939
