id,PROBY            
6948067454.0000000,.5986197             
6948067454.0000000,.6803768             
6948067454.0000000,.3196232             
6948067454.0000000,.3468485             
6948067454.0000000,.6531515             
6948067454.0000000,.5366223             
6948067454.0000000,.4633777             
6948067454.0000000,.7567123             
6948067454.0000000,.2432877             
6948067454.0000000,.5556757             
6948067454.0000000,.4443243             
6948067454.0000000,.4117684             
6948067454.0000000,.5882316             
6948065388.0000000,.5512174             
6948065388.0000000,.4487826             
6948065388.0000000,.3221979             
6948065388.0000000,.6778021             
6948065388.0000000,.6274928             
6948065388.0000000,.3725072             
6948065388.0000000,.2364539             
6948065388.0000000,.7635461             
6948065388.0000000,.5013400             
6948065388.0000000,.4986600             
6948065388.0000000,.6849299             
6948065388.0000000,.3150701             
6948065388.0000000,.4844508             
6948065388.0000000,.5155492             
6948065388.0000000,.3316047             
6948065388.0000000,.6683953             
6948063980.0000000,.6441866             
6948063980.0000000,.3558134             
6948063980.0000000,.5360658             
6948063980.0000000,.4639342             
6948063980.0000000,.7313671             
6948063980.0000000,.2686329             
6948063980.0000000,.4673543             
6948063980.0000000,.5326457             
6948063980.0000000,.6012251             
6948063980.0000000,.3987749             
6948063980.0000000,.8188813             
6948063980.0000000,.1811187             
6948063980.0000000,.6705575             
6948063980.0000000,.3294425             
6948063980.0000000,.4912534             
6948063980.0000000,.5087466             
6948061858.0000000,.6749934             
6948061858.0000000,.3250066             
6948061858.0000000,.6074391             
6948061858.0000000,.3925609             
6948061858.0000000,.7490570             
6948061858.0000000,.2509430             
6948061858.0000000,.5151862             
6948061858.0000000,.4848138             
6948061858.0000000,.6348222             
6948061858.0000000,.3651778             
6948061858.0000000,.8398946             
6948061858.0000000,.1601054             
6948061858.0000000,.7283475             
6948061858.0000000,.2716525             
6948061858.0000000,.5213250             
6948061858.0000000,.4786750             
6948059293.0000000,.6583106             
6948059293.0000000,.3416894             
6948059293.0000000,.5713158             
6948059293.0000000,.4286842             
6948059293.0000000,.7508056             
6948059293.0000000,.2491944             
6948059293.0000000,.5169414             
6948059293.0000000,.4830586             
6948059293.0000000,.6181399             
6948059293.0000000,.3818601             
6948059293.0000000,.8402505             
6948059293.0000000,.1597495             
6948059293.0000000,.6984380             
6948059293.0000000,.3015620             
6948059293.0000000,.5244340             
6948059293.0000000,.4755660             
6948057874.0000000,.5472361             
6948057874.0000000,.4527639             
6948057874.0000000,.3203688             
6948057874.0000000,.6796312             
6948057874.0000000,.6436964             
6948057874.0000000,.3563036             
6948057874.0000000,.2671912             
6948057874.0000000,.7328088             
6948057874.0000000,.4983779             
6948057874.0000000,.5016221             
6948057874.0000000,.7074952             
6948057874.0000000,.2925048             
6948057874.0000000,.4793340             
6948057874.0000000,.5206660             
6948057874.0000000,.3543685             
6948057874.0000000,.6456315             
6948056254.0000000,.6217750             
6948056254.0000000,.3782250             
6948056254.0000000,.4798706             
6948056254.0000000,.5201294             
6948056254.0000000,.7096016             
6948056254.0000000,.2903984             
6948056254.0000000,.4129052             
6948056254.0000000,.5870948             
6948056254.0000000,.5746965             
6948056254.0000000,.4253035             
6948056254.0000000,.7923132             
6948056254.0000000,.2076868             
6948056254.0000000,.6246783             
6948056254.0000000,.3753217             
6948056254.0000000,.4551874             
6948056254.0000000,.5448126             
6948052325.0000000,.6196955             
6948052325.0000000,.3803045             
6948052325.0000000,.4795178             
6948052325.0000000,.5204822             
6948052325.0000000,.7104864             
6948052325.0000000,.2895136             
6948052325.0000000,.4127252             
6948052325.0000000,.5872748             
6948052325.0000000,.5742084             
6948052325.0000000,.4257916             
6948052325.0000000,.7925000             
6948052325.0000000,.2075000             
6948052325.0000000,.6243021             
6948052325.0000000,.3756979             
6948052325.0000000,.4549234             
6948052325.0000000,.5450766             
6948020508.0000000,.5898362             
6948020508.0000000,.4101638             
6948020508.0000000,.4122721             
6948020508.0000000,.5877279             
6948020508.0000000,.6865311             
6948020508.0000000,.3134689             
6948020508.0000000,.3585945             
6948020508.0000000,.6414055             
6948020508.0000000,.5427114             
6948020508.0000000,.4572886             
6948020508.0000000,.7641924             
6948020508.0000000,.2358076             
6948020508.0000000,.5661769             
6948020508.0000000,.4338231             
6948020508.0000000,.4185534             
6948020508.0000000,.5814466             
6948016142.0000000,.6496735             
6948016142.0000000,.3503265             
6948016142.0000000,.5507139             
6948016142.0000000,.4492861             
6948016142.0000000,.7373966             
6948016142.0000000,.2626034             
6948016142.0000000,.4822429             
6948016142.0000000,.5177571             
6948016142.0000000,.6087916             
6948016142.0000000,.3912084             
6948016142.0000000,.8252146             
6948016142.0000000,.1747854             
6948016142.0000000,.6824252             
6948016142.0000000,.3175748             
6948016142.0000000,.5016138             
6948016142.0000000,.4983862             
6948011547.0000000,.5582078             
6948011547.0000000,.4417922             
6948011547.0000000,.3403414             
6948011547.0000000,.6596586             
6948011547.0000000,.6552843             
6948011547.0000000,.3447157             
6948011547.0000000,.2886631             
6948011547.0000000,.7113369             
6948011547.0000000,.5079718             
6948011547.0000000,.4920282             
6948011547.0000000,.7217465             
6948011547.0000000,.2782535             
6948011547.0000000,.4994109             
6948011547.0000000,.5005891             
6948011547.0000000,.3711534             
6948011547.0000000,.6288466             
6948008993.0000000,.5982140             
6948008993.0000000,.4017860             
6948008993.0000000,.4306470             
6948008993.0000000,.5693530             
6948008993.0000000,.6947728             
6948008993.0000000,.3052272             
6948008993.0000000,.3762077             
6948008993.0000000,.6237923             
6948008993.0000000,.5497287             
6948008993.0000000,.4502713             
6948008993.0000000,.7740635             
6948008993.0000000,.2259365             
6948008993.0000000,.5818785             
6948008993.0000000,.4181215             
6948008993.0000000,.4309786             
6948008993.0000000,.5690214             
6947769197.0000000,.5240946             
6947769197.0000000,.4759054             
6947769197.0000000,.2676339             
6947769197.0000000,.7323661             
6947769197.0000000,.6038817             
6947769197.0000000,.3961183             
6947769197.0000000,.1983951             
6947769197.0000000,.8016049             
6947769197.0000000,.4709264             
6947769197.0000000,.5290736             
6947769197.0000000,.6543090             
6947769197.0000000,.3456910             
6947769197.0000000,.4301176             
6947769197.0000000,.5698824             
6947769197.0000000,.2996274             
6947769197.0000000,.7003726             
6947767101.0000000,.7007003             
6947767101.0000000,.2992997             
6947767101.0000000,.6662946             
6947767101.0000000,.3337054             
6947767101.0000000,.7494397             
6947767101.0000000,.2505603             
6947767101.0000000,.5115097             
6947767101.0000000,.4884903             
6947767101.0000000,.6642866             
6947767101.0000000,.3357134             
6947767101.0000000,.8381062             
6947767101.0000000,.1618938             
6947767101.0000000,.7726736             
6947767101.0000000,.2273264             
6947767101.0000000,.5208909             
6947767101.0000000,.4791091             
6947766117.0000000,.5612126             
6947766117.0000000,.4387874             
6947766117.0000000,.3483926             
6947766117.0000000,.6516074             
6947766117.0000000,.6578261             
6947766117.0000000,.3421739             
6947766117.0000000,.2938490             
6947766117.0000000,.7061510             
6947766117.0000000,.5110056             
6947766117.0000000,.4889944             
6947766117.0000000,.7254336             
6947766117.0000000,.2745664             
6947766117.0000000,.5064771             
6947766117.0000000,.4935229             
6947766117.0000000,.3736357             
6947766117.0000000,.6263643             
6947764954.0000000,.6377068             
6947764954.0000000,.3622932             
6947764954.0000000,.5174125             
6947764954.0000000,.4825875             
6947764954.0000000,.7305210             
6947764954.0000000,.2694790             
6947764954.0000000,.4626420             
6947764954.0000000,.5373580             
6947764954.0000000,.5914579             
6947764954.0000000,.4085421             
6947764954.0000000,.8170720             
6947764954.0000000,.1829280             
6947764954.0000000,.6562646             
6947764954.0000000,.3437354             
6947764954.0000000,.4874277             
6947764954.0000000,.5125723             
6947763940.0000000,.6724379             
6947763940.0000000,.3275621             
6947763940.0000000,.6000811             
6947763940.0000000,.3999189             
6947763940.0000000,.7556685             
6947763940.0000000,.2443315             
6947763940.0000000,.5265859             
6947763940.0000000,.4734141             
6947763940.0000000,.6314999             
6947763940.0000000,.3685001             
6947763940.0000000,.8447612             
6947763940.0000000,.1552388             
6947763940.0000000,.7214902             
6947763940.0000000,.2785098             
6947763940.0000000,.5304510             
6947763940.0000000,.4695490             
6947762340.0000000,.5616551             
6947762340.0000000,.4383449             
6947762340.0000000,.3444446             
6947762340.0000000,.6555554             
6947762340.0000000,.6309665             
6947762340.0000000,.3690335             
6947762340.0000000,.2450575             
6947762340.0000000,.7549425             
6947762340.0000000,.5112446             
6947762340.0000000,.4887554             
6947762340.0000000,.6913135             
6947762340.0000000,.3086865             
6947762340.0000000,.5067210             
6947762340.0000000,.4932790             
6947762340.0000000,.3362575             
6947762340.0000000,.6637425             
6947730214.0000000,.5902972             
6947730214.0000000,.4097028             
6947730214.0000000,.4100648             
6947730214.0000000,.5899352             
6947730214.0000000,.6653235             
6947730214.0000000,.3346765             
6947730214.0000000,.3137216             
6947730214.0000000,.6862784             
6947730214.0000000,.5434766             
6947730214.0000000,.4565234             
6947730214.0000000,.7373092             
6947730214.0000000,.2626908             
6947730214.0000000,.5661235             
6947730214.0000000,.4338765             
6947730214.0000000,.3878942             
6947730214.0000000,.6121058             
6947728905.0000000,.7231731             
6947728905.0000000,.2768269             
6947728905.0000000,.6797787             
6947728905.0000000,.3202213             
6947728905.0000000,.6591745             
6947728905.0000000,.3408255             
6947728905.0000000,.2957384             
6947728905.0000000,.7042616             
6947728905.0000000,.6867640             
6947728905.0000000,.3132360             
6947728905.0000000,.7264684             
6947728905.0000000,.2735316             
6947728905.0000000,.7761094             
6947728905.0000000,.2238906             
6947728905.0000000,.3747892             
6947728905.0000000,.6252108             
6947727383.0000000,.5696491             
6947727383.0000000,.4303509             
6947727383.0000000,.3623914             
6947727383.0000000,.6376086             
6947727383.0000000,.6492948             
6947727383.0000000,.3507052             
6947727383.0000000,.2791477             
6947727383.0000000,.7208523             
6947727383.0000000,.5186089             
6947727383.0000000,.4813911             
6947727383.0000000,.7157901             
6947727383.0000000,.2842099             
6947727383.0000000,.5225683             
6947727383.0000000,.4774317             
6947727383.0000000,.3616710             
6947727383.0000000,.6383290             
6947725489.0000000,.6337947             
6947725489.0000000,.3662053             
6947725489.0000000,.5106192             
6947725489.0000000,.4893808             
6947725489.0000000,.7251504             
6947725489.0000000,.2748496             
6947725489.0000000,.4552454             
6947725489.0000000,.5447546             
6947725489.0000000,.5893329             
6947725489.0000000,.4106671             
6947725489.0000000,.8123224             
6947725489.0000000,.1876776             
6947725489.0000000,.6504065             
6947725489.0000000,.3495935             
6947725489.0000000,.4824705             
6947725489.0000000,.5175295             
6947722323.0000000,.5801770             
6947722323.0000000,.4198230             
6947722323.0000000,.3888784             
6947722323.0000000,.6111216             
6947722323.0000000,.6761517             
6947722323.0000000,.3238483             
6947722323.0000000,.3351878             
6947722323.0000000,.6648122             
6947722323.0000000,.5306666             
6947722323.0000000,.4693334             
6947722323.0000000,.7502761             
6947722323.0000000,.2497239             
6947722323.0000000,.5448240             
6947722323.0000000,.4551760             
6947722323.0000000,.4028803             
6947722323.0000000,.5971197             
6947720880.0000000,.5664228             
6947720880.0000000,.4335772             
6947720880.0000000,.3605503             
6947720880.0000000,.6394497             
6947720880.0000000,.6632944             
6947720880.0000000,.3367056             
6947720880.0000000,.3072118             
6947720880.0000000,.6927882             
6947720880.0000000,.5163361             
6947720880.0000000,.4836639             
6947720880.0000000,.7337776             
6947720880.0000000,.2662224             
6947720880.0000000,.5178527             
6947720880.0000000,.4821473             
6947720880.0000000,.3826363             
6947720880.0000000,.6173637             
6947718708.0000000,.5131650             
6947718708.0000000,.4868350             
6947718708.0000000,.2449199             
6947718708.0000000,.7550801             
6947718708.0000000,.5883074             
6947718708.0000000,.4116926             
6947718708.0000000,.1744190             
6947718708.0000000,.8255810             
6947718708.0000000,.4586530             
6947718708.0000000,.5413470             
6947718708.0000000,.6318552             
6947718708.0000000,.3681448             
6947718708.0000000,.4064807             
6947718708.0000000,.5935193             
6947718708.0000000,.2776195             
6947718708.0000000,.7223805             
6947716268.0000000,.7791224             
6947716268.0000000,.2208776             
6947716268.0000000,.8150238             
6947716268.0000000,.1849762             
6947716268.0000000,.7896158             
6947716268.0000000,.2103842             
6947716268.0000000,.6211919             
6947716268.0000000,.3788081             
6947716268.0000000,.7506026             
6947716268.0000000,.2493974             
6947716268.0000000,.8821829             
6947716268.0000000,.1178171             
6947716268.0000000,.8779946             
6947716268.0000000,.1220054             
6947716268.0000000,.5915505             
6947716268.0000000,.4084495             
6947714118.0000000,.6884720             
6947714118.0000000,.3115280             
6947714118.0000000,.6386023             
6947714118.0000000,.3613977             
6947714118.0000000,.7328861             
6947714118.0000000,.2671139             
6947714118.0000000,.4744192             
6947714118.0000000,.5255808             
6947714118.0000000,.6490863             
6947714118.0000000,.3509137             
6947714118.0000000,.8215357             
6947714118.0000000,.1784643             
6947714118.0000000,.7519388             
6947714118.0000000,.2480612             
6947714118.0000000,.4955007             
6947714118.0000000,.5044993             
6947711441.0000000,.5304026             
6947711441.0000000,.4695974             
6947711441.0000000,.2839361             
6947711441.0000000,.7160639             
6947711441.0000000,.6258690             
6947711441.0000000,.3741310             
6947711441.0000000,.2357550             
6947711441.0000000,.7642450             
6947711441.0000000,.4783904             
6947711441.0000000,.5216096             
6947711441.0000000,.6839175             
6947711441.0000000,.3160825             
6947711441.0000000,.4446240             
6947711441.0000000,.5553760             
6947711441.0000000,.3298679             
6947711441.0000000,.6701321             
6947708338.0000000,.6374800             
6947708338.0000000,.3625200             
6947708338.0000000,.5173973             
6947708338.0000000,.4826027             
6947708338.0000000,.7301342             
6947708338.0000000,.2698658             
6947708338.0000000,.4621048             
6947708338.0000000,.5378952             
6947708338.0000000,.5932972             
6947708338.0000000,.4067028             
6947708338.0000000,.8161528             
6947708338.0000000,.1838472             
6947708338.0000000,.6552675             
6947708338.0000000,.3447325             
6947708338.0000000,.4884247             
6947708338.0000000,.5115753             
6947706873.0000000,.6206079             
6947706873.0000000,.3793921             
6947706873.0000000,.4801704             
6947706873.0000000,.5198296             
6947706873.0000000,.7025666             
6947706873.0000000,.2974334             
6947706873.0000000,.3973420             
6947706873.0000000,.6026580             
6947706873.0000000,.5735399             
6947706873.0000000,.4264601             
6947706873.0000000,.7843547             
6947706873.0000000,.2156453             
6947706873.0000000,.6262532             
6947706873.0000000,.3737468             
6947706873.0000000,.4447425             
6947706873.0000000,.5552575             
6947704679.0000000,.5860159             
6947704679.0000000,.4139841             
6947704679.0000000,.4009254             
6947704679.0000000,.5990746             
6947704679.0000000,.5993200             
6947704679.0000000,.4006800             
6947704679.0000000,.1926377             
6947704679.0000000,.8073623             
6947704679.0000000,.5378153             
6947704679.0000000,.4621847             
6947704679.0000000,.6482175             
6947704679.0000000,.3517825             
6947704679.0000000,.5557444             
6947704679.0000000,.4442556             
6947704679.0000000,.2938747             
6947704679.0000000,.7061253             
6947701473.0000000,.6575926             
6947701473.0000000,.3424074             
6947701473.0000000,.5711333             
6947701473.0000000,.4288667             
6947701473.0000000,.7368124             
6947701473.0000000,.2631876             
6947701473.0000000,.4798419             
6947701473.0000000,.5201581             
6947701473.0000000,.6180630             
6947701473.0000000,.3819370             
6947701473.0000000,.8239853             
6947701473.0000000,.1760147             
6947701473.0000000,.6995104             
6947701473.0000000,.3004896             
6947701473.0000000,.5008346             
6947701473.0000000,.4991654             
6947697525.0000000,.5663348             
6947697525.0000000,.4336652             
6947697525.0000000,.3607311             
6947697525.0000000,.6392689             
6947697525.0000000,.6636191             
6947697525.0000000,.3363809             
6947697525.0000000,.3070813             
6947697525.0000000,.6929187             
6947697525.0000000,.5174720             
6947697525.0000000,.4825280             
6947697525.0000000,.7333126             
6947697525.0000000,.2666874             
6947697525.0000000,.5181978             
6947697525.0000000,.4818022             
6947697525.0000000,.3831945             
6947697525.0000000,.6168055             
6947696123.0000000,.6715836             
6947696123.0000000,.3284164             
6947696123.0000000,.5990667             
6947696123.0000000,.4009333             
6947696123.0000000,.7173761             
6947696123.0000000,.2826239             
6947696123.0000000,.4324917             
6947696123.0000000,.5675083             
6947696123.0000000,.6310386             
6947696123.0000000,.3689614             
6947696123.0000000,.8015112             
6947696123.0000000,.1984888             
6947696123.0000000,.7223011             
6947696123.0000000,.2776989             
6947696123.0000000,.4680187             
6947696123.0000000,.5319813             
6947392965.0000000,.5769542             
6947392965.0000000,.4230458             
6947392965.0000000,.3843605             
6947392965.0000000,.6156395             
6947392965.0000000,.6718132             
6947392965.0000000,.3281868             
6947392965.0000000,.3257637             
6947392965.0000000,.6742363             
6947392965.0000000,.5293076             
6947392965.0000000,.4706924             
6947392965.0000000,.7448486             
6947392965.0000000,.2551514             
6947392965.0000000,.5406370             
6947392965.0000000,.4593630             
6947392965.0000000,.3968438             
6947392965.0000000,.6031562             
6947391733.0000000,.5549812             
6947391733.0000000,.4450188             
6947391733.0000000,.3377461             
6947391733.0000000,.6622539             
6947391733.0000000,.6522830             
6947391733.0000000,.3477170             
6947391733.0000000,.2862395             
6947391733.0000000,.7137605             
6947391733.0000000,.5067931             
6947391733.0000000,.4932069             
6947391733.0000000,.7200966             
6947391733.0000000,.2799034             
6947391733.0000000,.4969043             
6947391733.0000000,.5030957             
6947391733.0000000,.3676561             
6947391733.0000000,.6323439             
6947389851.0000000,.5294313             
6947389851.0000000,.4705687             
6947389851.0000000,.2834439             
6947389851.0000000,.7165561             
6947389851.0000000,.6258055             
6947389851.0000000,.3741945             
6947389851.0000000,.2348446             
6947389851.0000000,.7651554             
6947389851.0000000,.4786362             
6947389851.0000000,.5213638             
6947389851.0000000,.6836518             
6947389851.0000000,.3163482             
6947389851.0000000,.4435580             
6947389851.0000000,.5564420             
6947389851.0000000,.3287626             
6947389851.0000000,.6712374             
6947387994.0000000,.7023251             
6947387994.0000000,.2976749             
6947387994.0000000,.6664609             
6947387994.0000000,.3335391             
6947387994.0000000,.7488281             
6947387994.0000000,.2511719             
6947387994.0000000,.5117973             
6947387994.0000000,.4882027             
6947387994.0000000,.6641566             
6947387994.0000000,.3358434             
6947387994.0000000,.8380093             
6947387994.0000000,.1619907             
6947387994.0000000,.7726181             
6947387994.0000000,.2273819             
6947387994.0000000,.5208946             
6947387994.0000000,.4791054             
6947387071.0000000,.5718052             
6947387071.0000000,.4281948             
6947387071.0000000,.3689536             
6947387071.0000000,.6310464             
6947387071.0000000,.6604728             
6947387071.0000000,.3395272             
6947387071.0000000,.3011836             
6947387071.0000000,.6988164             
6947387071.0000000,.5226697             
6947387071.0000000,.4773303             
6947387071.0000000,.7294718             
6947387071.0000000,.2705282             
6947387071.0000000,.5277339             
6947387071.0000000,.4722661             
6947387071.0000000,.3782386             
6947387071.0000000,.6217614             
6947385647.0000000,.5418152             
6947385647.0000000,.4581848             
6947385647.0000000,.3090672             
6947385647.0000000,.6909328             
6947385647.0000000,.6392213             
6947385647.0000000,.3607787             
6947385647.0000000,.2596851             
6947385647.0000000,.7403149             
6947385647.0000000,.4927209             
6947385647.0000000,.5072791             
6947385647.0000000,.7017560             
6947385647.0000000,.2982440             
6947385647.0000000,.4695970             
6947385647.0000000,.5304030             
6947385647.0000000,.3480483             
6947385647.0000000,.6519517             
6947384017.0000000,.5926143             
6947384017.0000000,.4073857             
6947384017.0000000,.4189844             
6947384017.0000000,.5810156             
6947384017.0000000,.6825175             
6947384017.0000000,.3174825             
6947384017.0000000,.3496507             
6947384017.0000000,.6503493             
6947384017.0000000,.5476329             
6947384017.0000000,.4523671             
6947384017.0000000,.7589344             
6947384017.0000000,.2410656             
6947384017.0000000,.5724540             
6947384017.0000000,.4275460             
6947384017.0000000,.4146222             
6947384017.0000000,.5853778             
6947381248.0000000,.7390755             
6947381248.0000000,.2609245             
6947381248.0000000,.7396727             
6947381248.0000000,.2603273             
6947381248.0000000,.7509676             
6947381248.0000000,.2490324             
6947381248.0000000,.5182626             
6947381248.0000000,.4817374             
6947381248.0000000,.7057022             
6947381248.0000000,.2942978             
6947381248.0000000,.8411536             
6947381248.0000000,.1588464             
6947381248.0000000,.8250940             
6947381248.0000000,.1749060             
6947381248.0000000,.5239788             
6947381248.0000000,.4760212             
6947364981.0000000,.5637865             
6947364981.0000000,.4362135             
6947364981.0000000,.3510725             
6947364981.0000000,.6489275             
6947364981.0000000,.6596107             
6947364981.0000000,.3403893             
6947364981.0000000,.2991111             
6947364981.0000000,.7008889             
6947364981.0000000,.5131754             
6947364981.0000000,.4868246             
6947364981.0000000,.7278447             
6947364981.0000000,.2721553             
6947364981.0000000,.5109079             
6947364981.0000000,.4890921             
6947364981.0000000,.3773216             
6947364981.0000000,.6226784             
6947364123.0000000,.6331758             
6947364123.0000000,.3668242             
6947364123.0000000,.5106700             
6947364123.0000000,.4893300             
6947364123.0000000,.7268751             
6947364123.0000000,.2731249             
6947364123.0000000,.4545270             
6947364123.0000000,.5454730             
6947364123.0000000,.5882858             
6947364123.0000000,.4117142             
6947364123.0000000,.8126409             
6947364123.0000000,.1873591             
6947364123.0000000,.6487689             
6947364123.0000000,.3512311             
6947364123.0000000,.4846739             
6947364123.0000000,.5153261             
6947363268.0000000,.6018087             
6947363268.0000000,.3981913             
6947363268.0000000,.4382722             
6947363268.0000000,.5617278             
6947363268.0000000,.6821635             
6947363268.0000000,.3178365             
6947363268.0000000,.3482844             
6947363268.0000000,.6517156             
6947363268.0000000,.5557663             
6947363268.0000000,.4442337             
6947363268.0000000,.7581219             
6947363268.0000000,.2418781             
6947363268.0000000,.5901466             
6947363268.0000000,.4098534             
6947363268.0000000,.4119147             
6947363268.0000000,.5880853             
6947361706.0000000,.5444300             
6947361706.0000000,.4555700             
6947361706.0000000,.3123758             
6947361706.0000000,.6876242             
6947361706.0000000,.6412810             
6947361706.0000000,.3587190             
6947361706.0000000,.2634538             
6947361706.0000000,.7365462             
6947361706.0000000,.4922454             
6947361706.0000000,.5077546             
6947361706.0000000,.7046477             
6947361706.0000000,.2953523             
6947361706.0000000,.4728919             
6947361706.0000000,.5271081             
6947361706.0000000,.3509804             
6947361706.0000000,.6490196             
6947359283.0000000,.6272718             
6947359283.0000000,.3727282             
6947359283.0000000,.4955542             
6947359283.0000000,.5044458             
6947359283.0000000,.7196506             
6947359283.0000000,.2803494             
6947359283.0000000,.4339167             
6947359283.0000000,.5660833             
6947359283.0000000,.5819324             
6947359283.0000000,.4180676             
6947359283.0000000,.8032007             
6947359283.0000000,.1967993             
6947359283.0000000,.6366789             
6947359283.0000000,.3633211             
6947359283.0000000,.4710959             
6947359283.0000000,.5289041             
6947000153.0000000,.5995244             
6947000153.0000000,.4004756             
6947000153.0000000,.4290796             
6947000153.0000000,.5709204             
6947000153.0000000,.6679556             
6947000153.0000000,.3320444             
6947000153.0000000,.3168695             
6947000153.0000000,.6831305             
6947000153.0000000,.5516753             
6947000153.0000000,.4483247             
6947000153.0000000,.7394159             
6947000153.0000000,.2605841             
6947000153.0000000,.5833879             
6947000153.0000000,.4166121             
6947000153.0000000,.3897239             
6947000153.0000000,.6102761             
6946999089.0000000,.6394835             
6946999089.0000000,.3605165             
6946999089.0000000,.5248145             
6946999089.0000000,.4751855             
6946999089.0000000,.7330504             
6946999089.0000000,.2669496             
6946999089.0000000,.4700733             
6946999089.0000000,.5299267             
6946999089.0000000,.5954025             
6946999089.0000000,.4045975             
6946999089.0000000,.8198234             
6946999089.0000000,.1801766             
6946999089.0000000,.6614416             
6946999089.0000000,.3385584             
6946999089.0000000,.4928434             
6946999089.0000000,.5071566             
6946997925.0000000,.5254975             
6946997925.0000000,.4745025             
6946997925.0000000,.2732629             
6946997925.0000000,.7267371             
6946997925.0000000,.6227151             
6946997925.0000000,.3772849             
6946997925.0000000,.2271307             
6946997925.0000000,.7728693             
6946997925.0000000,.4717924             
6946997925.0000000,.5282076             
6946997925.0000000,.6785873             
6946997925.0000000,.3214127             
6946997925.0000000,.4328061             
6946997925.0000000,.5671939             
6946997925.0000000,.3234974             
6946997925.0000000,.6765026             
6946996370.0000000,.5813945             
6946996370.0000000,.4186055             
6946996370.0000000,.3885254             
6946996370.0000000,.6114746             
6946996370.0000000,.6522941             
6946996370.0000000,.3477059             
6946996370.0000000,.2817508             
6946996370.0000000,.7182492             
6946996370.0000000,.5320388             
6946996370.0000000,.4679612             
6946996370.0000000,.7175634             
6946996370.0000000,.2824366             
6946996370.0000000,.5472431             
6946996370.0000000,.4527569             
6946996370.0000000,.3639432             
6946996370.0000000,.6360568             
6946995349.0000000,.6827974             
6946995349.0000000,.3172026             
6946995349.0000000,.6220724             
6946995349.0000000,.3779276             
6946995349.0000000,.7576194             
6946995349.0000000,.2423806             
6946995349.0000000,.5338921             
6946995349.0000000,.4661079             
6946995349.0000000,.6414115             
6946995349.0000000,.3585885             
6946995349.0000000,.8473647             
6946995349.0000000,.1526353             
6946995349.0000000,.7395988             
6946995349.0000000,.2604012             
6946995349.0000000,.5339024             
6946995349.0000000,.4660976             
6946993526.0000000,.6443265             
6946993526.0000000,.3556735             
6946993526.0000000,.5362300             
6946993526.0000000,.4637700             
6946993526.0000000,.7316235             
6946993526.0000000,.2683765             
6946993526.0000000,.4670793             
6946993526.0000000,.5329207             
6946993526.0000000,.5999196             
6946993526.0000000,.4000804             
6946993526.0000000,.8186534             
6946993526.0000000,.1813466             
6946993526.0000000,.6705750             
6946993526.0000000,.3294250             
6946993526.0000000,.4926849             
6946993526.0000000,.5073151             
6946896808.0000000,.6194111             
6946896808.0000000,.3805889             
6946896808.0000000,.4765583             
6946896808.0000000,.5234417             
6946896808.0000000,.6638407             
6946896808.0000000,.3361593             
6946896808.0000000,.3087979             
6946896808.0000000,.6912021             
6946896808.0000000,.5732914             
6946896808.0000000,.4267086             
6946896808.0000000,.7351934             
6946896808.0000000,.2648066             
6946896808.0000000,.6237425             
6946896808.0000000,.3762575             
6946896808.0000000,.3838119             
6946896808.0000000,.6161881             
6946894306.0000000,.6280206             
6946894306.0000000,.3719794             
6946894306.0000000,.4922965             
6946894306.0000000,.5077035             
6946894306.0000000,.6561782             
6946894306.0000000,.3438218             
6946894306.0000000,.2935533             
6946894306.0000000,.7064467             
6946894306.0000000,.5802533             
6946894306.0000000,.4197467             
6946894306.0000000,.7252786             
6946894306.0000000,.2747214             
6946894306.0000000,.6364124             
6946894306.0000000,.3635876             
6946894306.0000000,.3732590             
6946894306.0000000,.6267410             
6946892816.0000000,.6728161             
6946892816.0000000,.3271839             
6946892816.0000000,.6004753             
6946892816.0000000,.3995247             
6946892816.0000000,.7144791             
6946892816.0000000,.2855209             
6946892816.0000000,.4240008             
6946892816.0000000,.5759992             
6946892816.0000000,.6321530             
6946892816.0000000,.3678470             
6946892816.0000000,.7980631             
6946892816.0000000,.2019369             
6946892816.0000000,.7230217             
6946892816.0000000,.2769783             
6946892816.0000000,.4632739             
6946892816.0000000,.5367261             
6946891262.0000000,.6469808             
6946891262.0000000,.3530192             
6946891262.0000000,.5394639             
6946891262.0000000,.4605361             
6946891262.0000000,.6755777             
6946891262.0000000,.3244223             
6946891262.0000000,.3352065             
6946891262.0000000,.6647935             
6946891262.0000000,.6020727             
6946891262.0000000,.3979273             
6946891262.0000000,.7503019             
6946891262.0000000,.2496981             
6946891262.0000000,.6742764             
6946891262.0000000,.3257236             
6946891262.0000000,.4020765             
6946891262.0000000,.5979235             
6946889776.0000000,.6217799             
6946889776.0000000,.3782201             
6946889776.0000000,.4815342             
6946889776.0000000,.5184658             
6946889776.0000000,.7133378             
6946889776.0000000,.2866622             
6946889776.0000000,.4204971             
6946889776.0000000,.5795029             
6946889776.0000000,.5749627             
6946889776.0000000,.4250373             
6946889776.0000000,.7966192             
6946889776.0000000,.2033808             
6946889776.0000000,.6257732             
6946889776.0000000,.3742268             
6946889776.0000000,.4600659             
6946889776.0000000,.5399341             
6946884857.0000000,.5666212             
6946884857.0000000,.4333788             
6946884857.0000000,.3563339             
6946884857.0000000,.6436661             
6946884857.0000000,.6600560             
6946884857.0000000,.3399440             
6946884857.0000000,.3013401             
